"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0000108",3750.98832503071,-0.532429224128535,0.299546113179984,0.00597260254731733,0.070383388144645,"protein_coding","Appl"
"FBgn0000109",765.900705336857,0.109057673530808,0.140975605673334,0.318207945157949,0.495120881813108,"protein_coding","Aprt"
"FBgn0000114",5070.37929524735,1.39022772277148,0.58585579096307,0.000597192144286897,0.023501014598916,"protein_coding","bru1"
"FBgn0000115",2461.58820225427,0.049295026768209,0.124943746398201,0.61046480338085,0.738933939918843,"protein_coding","Arl1"
"FBgn0000116",18234.5970937102,-0.250472753945655,0.146341259305286,0.034633451399876,0.158061419460108,"protein_coding","Argk1"
"FBgn0000117",41106.3168118362,0.0483483662478588,0.111032640322891,0.613278740316104,0.740946374274785,"protein_coding","arm"
"FBgn0000119",4437.47694412167,0.125002821055822,0.127970384954094,0.22476531714823,0.404296706609937,"protein_coding","arr"
"FBgn0000120",19.3385354473419,-0.0135843948534483,0.210482515540209,0.770002869339129,0.858610884779337,"protein_coding","Arr1"
"FBgn0000121",12.4695137264488,-0.0823836751846081,0.231836279783524,0.125403614892523,0.292145559396124,"protein_coding","Arr2"
"FBgn0000137",959.943884886609,-0.0654130802640008,0.158752898175047,0.548666983266032,0.690744527860533,"protein_coding","ase"
"FBgn0000139",1869.11391046792,0.21196618661588,0.192143224410551,0.109950588048644,0.272819104842858,"protein_coding","ash2"
"FBgn0000140",6918.90263284863,0.486479152424599,0.346369433744434,0.0118645237253096,0.0981087600566042,"protein_coding","asp"
"FBgn0000146",1386.42079416387,0.694110902433868,0.30985469883858,0.00158281928934521,0.0412286738700872,"protein_coding","aub"
"FBgn0000147",1340.73577984555,0.555773420416863,0.249360599214677,0.00219536630245364,0.0459221937836384,"protein_coding","aurA"
"FBgn0000150",11742.1189691608,0.233330331374514,0.204410359296223,0.0703740456397049,0.215776922449095,"protein_coding","awd"
"FBgn0000152",327.351930283227,0.682718668361326,0.328871188699477,0.00229166498586753,0.0471331246127978,"protein_coding","Axs"
"FBgn0000153",27.651992577417,-1.10778793040565,0.61294557705518,0.00233083618885839,0.0473407534164383,"protein_coding","b"
"FBgn0000157",525.425923683588,-0.275158920350295,0.180527380348031,0.0354984186937561,0.159727072737912,"protein_coding","Dll"
"FBgn0000158",891.623149890024,0.842988751760735,0.446892827976375,0.00249135571043636,0.0488448592691286,"protein_coding","bam"
"FBgn0000163",6508.9972648335,0.161020189029766,0.146177736355796,0.154110498776753,0.326801484128256,"protein_coding","baz"
"FBgn0000166",2778.02277948783,0.613988166667802,0.488440859111031,0.00903703587412946,0.0863451287886255,"protein_coding","bcd"
"FBgn0000173",6910.78628003112,0.160434299824475,0.160753807278979,0.192191555909517,0.369807412330809,"protein_coding","ben"
"FBgn0000179",893.897875758389,-0.317300263938805,0.189170444792344,0.0217928479431078,0.128471045545394,"protein_coding","bi"
"FBgn0000180",4800.40242668418,0.0913098232180019,0.170231693556957,0.424682353383687,0.592152045120767,"protein_coding","bib"
"FBgn0000181",33398.9485432789,0.0139815065103749,0.139246218276188,0.897576389589785,0.939843577920391,"protein_coding","bic"
"FBgn0000182",2043.43936965368,0.113336684871113,0.257458138913834,0.0191259251006869,0.122087994557132,"protein_coding","BicC"
"FBgn0000183",5787.00618233133,0.303680928165833,0.149484371405906,0.0121681568777208,0.0996638735224045,"protein_coding","BicD"
"FBgn0000206",117.860717644241,-0.12559387513308,0.196749092469076,0.274616603771348,0.453548557557148,"protein_coding","boss"
"FBgn0000212",14742.5731511589,0.14020592398634,0.171123084172615,0.226662395340592,0.406372763852192,"protein_coding","brm"
"FBgn0000216",2015.93529717687,0.258475019705505,0.245116392630967,0.0667892894492737,0.209662790982799,"protein_coding","Brd"
"FBgn0000221",593.516645602263,0.175104458292703,0.196895837236035,0.159205922736389,0.332387937926737,"protein_coding","brn"
"FBgn0000227",721.960712870094,0.102959676466029,0.235435688788976,0.169825905286752,0.344815475702814,"protein_coding","Elba1"
"FBgn0000228",7375.44291126477,0.321536050316447,0.244993648352484,0.0337900120785183,0.155713029544646,"protein_coding","Nin"
"FBgn0000229",3307.42756835447,-0.289179809496488,0.131659779712119,0.0081337456226656,0.082315612499502,"protein_coding","bsk"
"FBgn0000233",468.167401629454,0.0396743231353514,0.184221768583083,0.693620895583382,0.80298546007219,"protein_coding","btd"
"FBgn0000239",6430.6529862075,0.417808448077566,0.248675184721264,0.0113559906217713,0.0961567626951839,"protein_coding","bur"
"FBgn0000241",883.104503896177,-0.254968162520494,0.210131743107398,0.0614479777988357,0.201390316692409,"protein_coding","bw"
"FBgn0000244",1040.32623239278,-0.259736654952064,0.172065001481335,0.0400356256507056,0.167275649912187,"protein_coding","by"
"FBgn0000246",1188.28833864979,0.178566736496941,0.227900942356311,0.138879801059242,0.309930566723294,"protein_coding","c(3)G"
"FBgn0000247",1996.93685743956,-0.0444507633205046,0.130821453504493,0.666363520344823,0.782190655855404,"protein_coding","ca"
"FBgn0000250",12781.4234042839,0.289352940334965,0.182735343489623,0.0299513045009517,0.147797596409748,"protein_coding","cact"
"FBgn0000251",3546.57304071108,0.81578047776851,0.341990914843719,0.000914027100282437,0.0300283978290987,"protein_coding","cad"
"FBgn0000253",26731.9907633305,0.142722889341944,0.0989845914113708,0.102727763685396,0.262726592786529,"protein_coding","Cam"
"FBgn0000256",1328.72832407008,-0.0689721800651492,0.115045212950831,0.495509316095147,0.648817704138947,"protein_coding","capu"
"FBgn0000257",1562.30384967105,0.140243819968413,0.124788010815151,0.16946306605629,0.34433988533726,"protein_coding","car"
"FBgn0000259",4256.06897735705,-0.00204445448222538,0.0960046738101527,0.976701291845469,0.988629916061199,"protein_coding","CkIIbeta"
"FBgn0000261",3803.52769445231,-0.217377750935091,0.125006899653635,0.0373925894012528,0.162913153345163,"protein_coding","Cat"
"FBgn0000273",8178.63399867357,0.183864904735835,0.118761434995927,0.0675498235585638,0.211504026826184,"protein_coding","Pka-C1"
"FBgn0000274",19.0374042114664,0.0626728284869881,0.219734621190492,0.290981234194846,0.469477832560263,"protein_coding","Pka-C2"
"FBgn0000283",17132.1238356728,0.182715838194359,0.16125785607972,0.113598640345781,0.27758455255851,"protein_coding","Cp190"
"FBgn0000286",1263.49863170752,0.138876121321824,0.122751029156379,0.177796997015154,0.354750893187267,"protein_coding","Cf2"
"FBgn0000287",890.787358531161,-0.318557311505266,0.228471274013198,0.0320816701502151,0.152441941158732,"protein_coding","salr"
"FBgn0000289",10308.2122113052,0.0859505875454768,0.127274250124633,0.40720236665478,0.577794279014695,"protein_coding","cg"
"FBgn0000299",16214.5301490726,-0.429706169387244,0.320750881933062,0.0137334154693712,0.105387520806274,"protein_coding","Col4a1"
"FBgn0000303",147.569646772488,-0.530502521987586,0.363303331610839,0.00959108853613975,0.0892047730720853,"protein_coding","ChAT"
"FBgn0000307",12346.5952773012,0.140365428405294,0.152812708614861,0.209958009767743,0.389774414875124,"protein_coding","chif"
"FBgn0000308",40859.6576073706,0.0483943639640326,0.114319333326757,0.619174346612208,0.745681126369172,"protein_coding","chic"
"FBgn0000316",5230.86977190179,0.251565690574183,0.154568341346394,0.0373649819827385,0.162910465440509,"protein_coding","cin"
"FBgn0000317",7789.01960072557,-0.0199096603862068,0.104546047100627,0.902404821846169,0.942741117563995,"protein_coding","ck"
"FBgn0000318",2668.34786792601,0.136854831315443,0.162155418457508,0.225783407243112,0.405461338680178,"protein_coding","cl"
"FBgn0000319",27926.5190029875,-0.036046540765589,0.10666479542323,0.794602707976057,0.875423325806452,"protein_coding","Chc"
"FBgn0000320",1760.21560533485,-0.139522202386144,0.175357756285578,0.236974042857784,0.416693395148439,"protein_coding","eya"
"FBgn0000326",881.913306913774,0.184941703148993,0.15965044556653,0.122192739699337,0.2881009854118,"protein_coding","clt"
"FBgn0000330",1680.67043849413,0.077013843895691,0.133195198202379,0.466995903959738,0.626446966907993,"protein_coding","cm"
"FBgn0000337",548.073049771979,-0.326048399267025,0.246404156633784,0.0310165150216966,0.149942852115493,"protein_coding","cn"
"FBgn0000339",2642.55288661392,0.0999483908822595,0.181014341131031,0.371427729585102,0.545938379908775,"protein_coding","cni"
"FBgn0000346",675.636525940029,-0.0238135926891484,0.138158818504258,0.819787625605328,0.891941981513902,"protein_coding","comt"
"FBgn0000351",211.308868353844,0.76921054757209,0.440725902491462,0.00357593240427937,0.0569442510958025,"protein_coding","cort"
"FBgn0000352",5280.79004066564,0.28913652276708,0.226760269923181,0.042799639016816,0.171529932464822,"protein_coding","cos"
"FBgn0000370",17865.4521294855,-0.167821585338912,0.119246186866182,0.094745742194913,0.251765465050364,"protein_coding","crc"
"FBgn0000376",5431.61125682702,0.32225031006277,0.272559848614622,0.0374868126109621,0.162992923786061,"protein_coding","crm"
"FBgn0000377",4066.73136738678,0.14566390926803,0.11897221741786,0.144701680663452,0.317814974193569,"protein_coding","crn"
"FBgn0000382",4593.41562011859,0.297895816783768,0.197274759501107,0.0291176817268491,0.145278284493557,"protein_coding","csw"
"FBgn0000384",5524.28887639154,0.2505528589666,0.208833603185929,0.0699756597889011,0.214977174414653,"protein_coding","cta"
"FBgn0000392",3583.56840916096,1.03239988930928,0.707106086879808,0.00373874828074936,0.0579792404724571,"protein_coding","cup"
"FBgn0000394",1149.50681184213,-0.0777183091009771,0.126916052316428,0.457125541164817,0.618980420088514,"protein_coding","cv"
"FBgn0000395",1079.71867655556,-0.0641357711092593,0.115453963105798,0.511866068745843,0.66176019759862,"protein_coding","cv-2"
"FBgn0000404",35311.2757839705,0.60657140785648,0.262520585908914,0.00182249006463216,0.0435490159143457,"protein_coding","CycA"
"FBgn0000405",59589.911313051,0.59991545265518,0.352431182022094,0.0055701633246587,0.069583875751262,"protein_coding","CycB"
"FBgn0000406",823.423726603337,-0.39491929495039,0.268314563171151,0.0165669222310931,0.114048376576178,"protein_coding","Cyt-b5-r"
"FBgn0000411",3820.77200994814,0.0440907481664934,0.140517101179261,0.68277856970882,0.794976325310185,"protein_coding","D"
"FBgn0000412",21042.6976798474,0.187048510118458,0.140863313892023,0.0928248037044349,0.249056291316267,"protein_coding","D1"
"FBgn0000414",5959.11033432862,0.0988338296982625,0.125336294326881,0.335570685219723,0.512085827354411,"protein_coding","Dab"
"FBgn0000416",25370.3493034402,0.123904083889898,0.110039899955997,0.169327594706133,0.344192472330936,"protein_coding","Sap-r"
"FBgn0000422",69.1635172367727,-0.173489796816374,0.29728262455077,0.0539664843169317,0.190081564207094,"protein_coding","Ddc"
"FBgn0000426",2748.17638246447,0.165178770463489,0.154097861700259,0.153582444388393,0.32631422443368,"protein_coding","SmF"
"FBgn0000427",10.2662381754403,0.0214731989564349,0.212081197045004,0.646301245704547,NA,"protein_coding","dec"
"FBgn0000439",682.904585495544,-0.157603890028561,0.170862791145497,0.176009109819294,0.35276370435485,"protein_coding","Dfd"
"FBgn0000442",47.3203393793231,-0.324469563135214,0.470362737133368,0.0280268659656463,0.143710180902144,"protein_coding","Pkg21D"
"FBgn0000447",2132.01958361556,0.357706594749739,0.180521945544196,0.00935728285202911,0.0879015761207615,"protein_coding","Dhod"
"FBgn0000448",5344.97331335456,-0.349357195155689,0.216694183647344,0.0188615127679391,0.121591193632446,"protein_coding","Hr3"
"FBgn0000449",535.032559032928,0.572190408662997,0.28946763063322,0.00387307931745392,0.0585241543272733,"protein_coding","dib"
"FBgn0000451",16130.5518555266,-0.161902813187542,0.234891495745678,0.125399032157779,0.292145559396124,"protein_coding","ect"
"FBgn0000454",1291.83782902821,0.26638191093474,0.257935455917305,0.0629680072041546,0.203382496445919,"protein_coding","Dip-B"
"FBgn0000455",1150.29345590519,0.181556889888709,0.151717478944047,0.114536173698453,0.278973821910845,"protein_coding","Dip-C"
"FBgn0000459",1039.57796071527,-0.111717488546274,0.165840141832005,0.337077708683741,0.5138121963216,"protein_coding","disco"
"FBgn0000463",8845.24382636603,0.155324935089172,0.18548937181449,0.200906465509719,0.379671226926296,"protein_coding","Dl"
"FBgn0000464",4292.05545702299,-0.142283672526004,0.113225991584151,0.14587537903879,0.318717523151777,"protein_coding","Lar"
"FBgn0000473",31.015267552514,-0.175207065109684,0.299383975158763,0.0524992148092431,0.187587769002827,"protein_coding","Cyp6a2"
"FBgn0000477",2189.59557799145,-0.0928540995241015,0.134754110587851,0.382796963141657,0.556148575932235,"protein_coding","DNaseII"
"FBgn0000479",1232.73705754427,0.474180947460011,0.155127780471104,0.000298056335624187,0.0170627068192312,"protein_coding","dnc"
"FBgn0000482",2001.0763447023,-0.0492015114455318,0.134193040398152,0.640643031937039,0.761551946391366,"protein_coding","dor"
"FBgn0000489",416.778574481239,0.0923813269132701,0.184147956464708,0.405805349219137,0.576859475111404,"protein_coding","Pka-C3"
"FBgn0000490",1345.5381947026,-0.0531401927118612,0.134650312398202,0.63135422901053,0.754782566427188,"protein_coding","dpp"
"FBgn0000492",1457.65603559111,-0.0866269880797888,0.190058467050336,0.407064602835221,0.577748670863689,"protein_coding","Dr"
"FBgn0000499",5110.32572833336,0.176864312247133,0.18052973356449,0.154170501355969,0.326865365277965,"protein_coding","dsh"
"FBgn0000504",107.11669807383,-0.127873635191985,0.19164720265209,0.26801115864779,0.447162128352421,"protein_coding","dsx"
"FBgn0000520",1551.82908172645,0.276069376565658,0.158453377577602,0.0257616416387096,0.138424538078332,"protein_coding","dwg"
"FBgn0000524",3297.18565682234,0.303702853166594,0.182599774521402,0.0238220799712503,0.133200089202571,"protein_coding","dx"
"FBgn0000527",73.4152986825341,0.0263840914437662,0.186999576154316,0.784638024697028,0.868731908732465,"protein_coding","e"
"FBgn0000529",27.3178837240112,-0.0506143572484397,0.208165518114038,0.49562118868859,0.64888652516194,"protein_coding","bsh"
"FBgn0000533",1405.21708070349,0.463772251636485,0.335886297729817,0.0137946543807601,0.105387520806274,"protein_coding","ea"
"FBgn0000535",83.0513791508204,-0.0618571467550069,0.206712881014887,0.4553947507792,0.617274014809125,"protein_coding","eag"
"FBgn0000536",2715.56727787248,-0.156439153743002,0.116100876557775,0.115512318288145,0.279886774796098,"protein_coding","eas"
"FBgn0000541",20713.0960940626,0.111258544046616,0.123370816022069,0.276112565882802,0.454851900430335,"protein_coding","E(bx)"
"FBgn0000542",5055.2415217335,-0.0683910282691233,0.158297076832601,0.541651362432116,0.685840961227702,"protein_coding","ec"
"FBgn0000543",1876.2985984394,0.179518479723506,0.140803071817775,0.108349907665743,0.2705038771938,"protein_coding","ecd"
"FBgn0000546",5513.59599374567,0.053869477949382,0.121914405883182,0.5941378582946,0.727135940233016,"protein_coding","EcR"
"FBgn0000547",21453.332837195,-0.0220090794845889,0.127986896067357,0.828992688956554,0.897849719551005,"protein_coding","ed"
"FBgn0000551",15.4435929191151,-0.14421340051495,0.276926179208781,0.0432101280937938,0.172270032903282,"protein_coding","Edg78E"
"FBgn0000557",542.666800016964,-0.213047124434193,0.216826335317549,0.102484354792337,0.262448230671387,"protein_coding","eEF1alpha2"
"FBgn0000559",197594.900616227,0.0905801616373973,0.14031756685957,0.404908072009225,0.576257877947303,"protein_coding","eEF2"
"FBgn0000560",59.0768214708024,-0.204609908423454,0.269219471728671,0.0996214704652733,0.258158253205499,"protein_coding","eg"
"FBgn0000562",2415.85716704389,0.0787731633162585,0.155584758432372,0.467287221767069,0.626639152504503,"protein_coding","egl"
"FBgn0000565",1212.23151315026,-0.212741244024546,0.141086211123381,0.0613887881116292,0.201377807763057,"protein_coding","MsrA"
"FBgn0000566",4453.92376121774,0.116606852215831,0.132440368838944,0.276952337813559,0.455070377843247,"protein_coding","Cth"
"FBgn0000567",360.986461316936,-0.52606798568868,0.27323471589172,0.00473102316763609,0.0643748674800235,"protein_coding","Eip74EF"
"FBgn0000568",4530.72557213539,-0.124060281489144,0.166680254244085,0.28799841741442,0.466425268173761,"protein_coding","Eip75B"
"FBgn0000575",15026.3150818522,-0.145275397437921,0.14291151811563,0.186238922185239,0.363312020097452,"protein_coding","emc"
"FBgn0000576",1132.78836594806,-0.0247246121144684,0.174699833911656,0.784606977153264,0.868731908732465,"protein_coding","ems"
"FBgn0000577",1668.69696689133,-0.0455605980847527,0.168834878622729,0.667174666960004,0.782974775428282,"protein_coding","en"
"FBgn0000578",6511.17405819298,0.0985061003262823,0.108789596743324,0.281905628947594,0.460148225909859,"protein_coding","ena"
"FBgn0000579",14404.5585250066,0.442897479402537,0.231655341693926,0.00677721405893303,0.075386125860644,"protein_coding","Eno"
"FBgn0000581",12904.5148829353,0.166705960069369,0.172981945101533,0.179993338753965,0.356922435682295,"protein_coding","E(Pc)"
"FBgn0000588",1027.34067120998,0.644592856565959,0.291927962642774,0.00184608168357087,0.0436201590027328,"protein_coding","esc"
"FBgn0000591",793.754936811791,-0.118694021061221,0.200116751749344,0.294387695025644,0.47245078896268,"protein_coding","E(spl)m8-HLH"
"FBgn0000592",27.2184321664082,-0.374987331989014,0.752282228172015,0.0156463999742144,0.110855421264217,"protein_coding","Est-6"
"FBgn0000606",367.389921652214,0.166634430835617,0.251621679888103,0.135830237331836,0.306009636822547,"protein_coding","eve"
"FBgn0000611",13167.7309908585,0.028148636905184,0.103279196233116,0.747394984418038,0.841610256023825,"protein_coding","exd"
"FBgn0000615",1263.87069052401,1.41078495082352,0.677652431986849,0.00110282097014999,0.0332365328193963,"protein_coding","exu"
"FBgn0000617",2081.13423793732,0.144107833225564,0.153888074912924,0.203990195035778,0.383077812995865,"protein_coding","Taf9"
"FBgn0000618",884.66187034309,0.164524790315382,0.22246525868157,0.169899899765359,0.344839057569956,"protein_coding","e(y)2"
"FBgn0000625",334.178500071694,-0.322796199185021,0.247550068888781,0.0334577737112976,0.15486038273224,"protein_coding","eyg"
"FBgn0000629",1309.61215769178,0.125437051190113,0.13166616749834,0.262678540027255,0.44178818953951,"protein_coding","E(z)"
"FBgn0000633",939.234121622917,-0.275690328577074,0.192211808243203,0.0391149806522263,0.165179835223995,"protein_coding","tei"
"FBgn0000635",9448.72422694443,-0.342261116360084,0.206511009940239,0.0183857838937883,0.120312517951159,"protein_coding","Fas2"
"FBgn0000636",15746.5902438925,-0.259733593602232,0.170128765517952,0.0380903393101886,0.16392931237351,"protein_coding","Fas3"
"FBgn0000639",24.3728574948134,-0.012477392707162,0.208729914753237,0.80010237695984,0.878915554166147,"protein_coding","Fbp1"
"FBgn0000644",15.3174468377292,0.00193041972159576,0.2033543638311,0.976923907611504,0.988672298729866,"protein_coding","Fcp3C"
"FBgn0000658",3511.55381925275,-0.110461046227289,0.151890370222774,0.32352037827545,0.500326963292821,"protein_coding","fj"
"FBgn0000659",4854.88274256623,-0.123636921918709,0.143988902447408,0.272634194368572,0.451911831271542,"protein_coding","fkh"
"FBgn0000662",6737.63338008761,0.0848447032276336,0.128696289834543,0.415133277065951,0.583675353219339,"protein_coding","fl(2)d"
"FBgn0000667",8230.10199272635,-0.100125886894052,0.162563345126105,0.374336805586742,0.54908719055449,"protein_coding","Actn"
"FBgn0000709",2725.89757722682,0.162089127992754,0.144385740344087,0.162211477887672,0.335588798806946,"protein_coding","fliI"
"FBgn0000711",2564.26868385122,0.143487025146147,0.0960223591254825,0.0930352221525685,0.249278797538354,"protein_coding","flw"
"FBgn0000719",2368.20605044665,0.126208522089573,0.151477230328675,0.265492940965029,0.444519861364772,"protein_coding","fog"
"FBgn0000721",13973.6872528731,0.330501595382731,0.19890613710257,0.0190413412626612,0.121954001153503,"protein_coding","for"
"FBgn0000723",2252.05847476496,-0.333034013482201,0.13097133829342,0.00280503663912777,0.0514954825714491,"protein_coding","FER"
"FBgn0000808",160.028778933523,1.71353353063136,0.568263332468405,9.31479510593177e-05,0.00916380119964465,"protein_coding","gd"
"FBgn0000810",3228.40182573223,0.162650530012763,0.158167592747457,0.167377299227525,0.34245514373464,"protein_coding","fs(1)K10"
"FBgn0000826",249.756053194067,1.51382607847139,0.457262954681975,3.8829082357693e-05,0.00477292315722653,"protein_coding","png"
"FBgn0000927",723.193359203308,1.53107179557316,1.05563674664561,0.00271621569997113,0.0507955551413404,"protein_coding","fs(1)Ya"
"FBgn0000928",55.50605478,-0.0140022116643547,0.180959863490693,0.864828457775496,0.920352463819448,"protein_coding","fs(1)Yb"
"FBgn0000964",110.977213787334,-0.149080098238747,0.212908473082912,0.201450409938307,0.38023938659853,"protein_coding","tj"
"FBgn0000996",12974.1496110405,0.244034693700086,0.214753518870217,0.0727220181488774,0.21955676153231,"protein_coding","dup"
"FBgn0001075",9604.43161026375,-0.296980290568546,0.180781089221956,0.0249137905682602,0.136278434408383,"protein_coding","ft"
"FBgn0001077",545.346786202588,0.249117268825652,0.353787520194103,0.0503314151339921,0.184526032696338,"protein_coding","ftz"
"FBgn0001078",8315.14069060893,0.112057024378418,0.140157664203834,0.304813195085649,0.483114401893586,"protein_coding","ftz-f1"
"FBgn0001079",2471.72508425724,0.256250621201568,0.196348531969233,0.0544962227792981,0.191266216998211,"protein_coding","fu"
"FBgn0001083",1469.76053568808,-0.292068761199362,0.245482312638028,0.0461518210397728,0.178221292684474,"protein_coding","fw"
"FBgn0001084",535.389238114399,0.0551352697268241,0.14933853799081,0.614428851284808,0.741465578465856,"protein_coding","fy"
"FBgn0001085",4121.45735534515,0.0596454672869103,0.111694687780554,0.565456904821879,0.704895763025315,"protein_coding","fz"
"FBgn0001086",10743.7956726866,0.360484998899579,0.249340602378448,0.0223749196867733,0.129832659888435,"protein_coding","fzy"
"FBgn0001087",3144.98576430844,0.41408331497034,0.176812443563392,0.00292047848624446,0.052026681848318,"protein_coding","g"
"FBgn0001089",209.104550164766,-0.187542098518162,0.237678176044461,0.128587970971447,0.296319489702283,"protein_coding","Gal"
"FBgn0001090",35107.4301260413,-0.0387596938941664,0.144128890008747,0.716524702225654,0.821158625848382,"protein_coding","bnb"
"FBgn0001091",4201.76252616812,0.183301275783183,0.197808505989163,0.15506425009949,0.328251334382434,"protein_coding","Gapdh1"
"FBgn0001092",6258.28187190766,0.320446951393704,0.233157450430592,0.0316610756934843,0.151320300605818,"protein_coding","Gapdh2"
"FBgn0001098",14871.1204271831,-0.0244506188343723,0.115726588754458,0.800882408555661,0.879418667796198,"protein_coding","Gdh"
"FBgn0001099",529.073416317866,0.493871426274095,0.260153140543437,0.00567852879377518,0.069646344077971,"protein_coding","gdl"
"FBgn0001104",13005.885405582,0.201721574358875,0.162775892943413,0.0887783441773888,0.243380270106053,"protein_coding","Galphai"
"FBgn0001105",24153.1972755539,-0.117430836073492,0.123354963384732,0.280185006219847,0.4582484628562,"protein_coding","Gbeta13F"
"FBgn0001108",2595.88039834202,0.25695242182979,0.144447360162316,0.0256466916103213,0.137942382604186,"protein_coding","DCTN1-p150"
"FBgn0001112",281.374243379228,-0.423209008393075,0.294002158225362,0.0159342825349795,0.111672678368146,"protein_coding","Gld"
"FBgn0001114",3662.46642019701,-0.302778790670322,0.269915641891599,0.0436024404089936,0.173090808208831,"protein_coding","Glt"
"FBgn0001120",1459.72480754733,1.52481297984933,0.883276707407957,0.0019064935562401,0.0437350572709832,"protein_coding","gnu"
