"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"11","GO:0050808","synapse organization","168/3508","300/8880",3.17137659574086e-09,7.96108525613247e-07,7.15744488720718e-07,"Act57B/Appl/baz/Lar/Fas2/Galphas/kay/dlg1/LanA/mr/Atpalpha/put/rut/sax/slo/stau/Ten-m/Fur1/Gad1/Syn/pros/gig/ewg/Rab3/comm/brat/Rac1/Cdc42/htl/Sdc/Nos/repo/nmo/Cdk5/Nrx-IV/drl/Rab11/RtGEF/lbm/fz2/klg/mGluR/Pdk1/Dad/caps/wit/WASp/trio/stan/Syx4/SkpA/Srpk79D/unc-13/TBPH/wrapper/Top3beta/Tip60/drpr/Ulp1/Rich/Vap33/Grip/raptor/pod1/dpr14/hiw/Lrp4/Frq1/shv/DIP-eta/Nlg2/dpr19/PICK1/spict/Cul2/Dyb/Syn2/dpr13/Liprin-gamma/CG13506/PIP5K59B/CG10339/RhoGAP68F/sff/cmpy/CG7166/Syn1/Ada2b/beag/ATP6AP2/dpr5/dpr15/Octbeta2R/dpr9/Sra-1/Lrrk/Nrx-1/Octbeta1R/spas/BOD1/DIP-gamma/Cul5/RhoGAP100F/mav/Cals/Kat60/Aplip1/dpr1/Prosap/dpr6/Atx2/dlp/cpx/bchs/metro/Nlg1/CG31475/DIP-theta/DIP-zeta/DIP-kappa/dpr10/dpr8/Synd/dpr11/Mical/dpr4/dpr3/Frq2/Nlg3/Nlg4/dpr12/DIP-delta/jeb/beta-Spec/futsch/DIP-beta/brp/Mob2/DIP-epsilon/Ca-beta/mtg/Atg1/dpr21/stj/CG42673/Ank2/Tl/Rbp/Rab8/Arp3/Src64B/cac/nwk/dysc/Fife/CaMKII/Nrg/l(3)neo38/Neto/CrebB/ringer/Nsf2/stai/kis/Ten-a/Sac1/wg/Rab1",168
"12","GO:0042330","taxis","183/3508","332/8880",3.33448597115496e-09,7.96108525613247e-07,7.15744488720718e-07,"brm/bsk/chic/Dab/Lar/E(Pc)/Fas2/Fas3/FER/Glt/grn/if/egh/dlg1/Lim3/sas/LanA/sens/peb/pk/put/sm/spz/svp/tup/w/uzip/Pp1-87B/ct/Ptp99A/Ten-m/mew/pros/hh/fru/otk/eIF2beta/ple/robo1/nvy/dac/Con/comm/Rac1/Cdc42/Nmdar1/Sdc/Wnt4/tutl/kermit/Dop1R1/Moe/Tig/nmo/beat-Ia/shot/Cdk5/Gycalpha99B/Ptp69D/Rac2/Rho1/cher/mirr/tim/drl/tap/CadN/NetA/NetB/Rab6/Vang/fz2/14-3-3epsilon/ko/dom/Nrk/Dad/chb/Pka-R2/caps/Pdf/CG3857/trio/stan/DAAM/PlexA/Timp/Cdk5alpha/jbug/Rich/nerfin-1/raptor/pod1/Clic/hiw/CG6867/wgn/Nup205/daw/Oli/Dscam1/Mmp2/Drl-2/ckn/Hr51/unc-5/Toll-7/Lrt/spz5/RhoGEF64C/M6/laza/ATP6AP2/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/AP-1sigma/XNP/CG6330/beat-VI/DIP-gamma/RhoGAP100F/Vav/boi/robo3/dlp/SCAR/CG30456/Unc-115a/Trim9/gogo/shep/dpr11/Mical/pain/CG34353/jeb/vvl/l(3)L1231/kra/beta-Spec/meigo/mmy/kuz/Mp/Pdfr/Dscam3/conv/haf/NT1/wb/mid/Ptpmeg/CadN2/Tl/Src64B/Acsl/hts/Hmgcr/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/rdgC/ttv/lov/kis/Sec15/Ten-a/ap/br/Sac1/Sema5c/trol/sbb",183
"13","GO:0006935","chemotaxis","157/3508","279/8880",6.6503764342258e-09,1.46564065261976e-06,1.31768997040895e-06,"brm/bsk/chic/Dab/Lar/E(Pc)/Fas2/Fas3/FER/Glt/grn/if/egh/Lim3/sas/LanA/sens/peb/pk/put/sm/spz/tup/uzip/Pp1-87B/ct/Ptp99A/Ten-m/mew/pros/hh/fru/otk/eIF2beta/robo1/nvy/dac/Con/comm/Rac1/Cdc42/Sdc/Wnt4/tutl/kermit/Moe/Tig/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/cher/mirr/drl/tap/CadN/NetA/NetB/Rab6/Vang/fz2/14-3-3epsilon/ko/dom/Nrk/Dad/chb/Pka-R2/caps/trio/stan/DAAM/PlexA/Cdk5alpha/jbug/Rich/nerfin-1/raptor/pod1/hiw/CG6867/wgn/daw/Oli/Dscam1/Mmp2/Drl-2/ckn/Hr51/unc-5/Toll-7/Lrt/spz5/RhoGEF64C/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/AP-1sigma/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/boi/robo3/dlp/SCAR/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/jeb/vvl/kra/beta-Spec/meigo/mmy/kuz/Mp/Dscam3/conv/haf/NT1/wb/mid/Ptpmeg/CadN2/Tl/Src64B/Acsl/hts/Hmgcr/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/kis/Sec15/Ten-a/ap/Sac1/Sema5c/trol/sbb",157
"14","GO:0097485","neuron projection guidance","152/3508","270/8880",1.11698671658208e-08,2.28583353071976e-06,2.05508759058373e-06,"brm/bsk/chic/Dab/Lar/E(Pc)/Fas2/Fas3/FER/Glt/grn/if/egh/Lim3/sas/LanA/sens/peb/pk/put/sm/spz/tup/uzip/Pp1-87B/ct/Ptp99A/Ten-m/mew/pros/fru/otk/eIF2beta/robo1/nvy/dac/comm/Rac1/Cdc42/Sdc/Wnt4/tutl/kermit/Moe/Tig/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/cher/mirr/drl/tap/CadN/NetA/NetB/Rab6/Vang/fz2/14-3-3epsilon/ko/dom/Nrk/Dad/chb/Pka-R2/caps/trio/stan/DAAM/PlexA/Cdk5alpha/jbug/Rich/nerfin-1/raptor/pod1/hiw/CG6867/wgn/daw/Oli/Dscam1/Mmp2/Drl-2/ckn/Hr51/unc-5/Toll-7/spz5/RhoGEF64C/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/AP-1sigma/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/boi/robo3/dlp/SCAR/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/jeb/vvl/kra/beta-Spec/meigo/mmy/kuz/Mp/Dscam3/conv/haf/NT1/wb/mid/Ptpmeg/CadN2/Src64B/Acsl/hts/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/kis/Sec15/Ten-a/ap/Sac1/Sema5c/trol/sbb",152
"15","GO:0007411","axon guidance","148/3508","262/8880",1.28596796021748e-08,2.45619880401539e-06,2.2082551569489e-06,"bsk/chic/Dab/Lar/Fas2/Fas3/FER/Glt/grn/if/egh/Lim3/sas/LanA/sens/peb/pk/put/sm/spz/tup/uzip/Pp1-87B/Ptp99A/Ten-m/mew/pros/fru/otk/eIF2beta/robo1/nvy/dac/comm/Rac1/Cdc42/Sdc/Wnt4/tutl/kermit/Moe/Tig/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/cher/mirr/drl/tap/CadN/NetA/NetB/Rab6/Vang/fz2/14-3-3epsilon/ko/Nrk/Dad/chb/Pka-R2/caps/trio/stan/DAAM/PlexA/Cdk5alpha/jbug/Rich/nerfin-1/raptor/pod1/hiw/CG6867/wgn/daw/Oli/Dscam1/Mmp2/Drl-2/ckn/Hr51/unc-5/Toll-7/spz5/RhoGEF64C/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/AP-1sigma/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/boi/robo3/dlp/SCAR/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/jeb/vvl/kra/beta-Spec/meigo/mmy/kuz/Mp/Dscam3/conv/haf/NT1/wb/mid/Ptpmeg/CadN2/Src64B/Acsl/hts/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/kis/Sec15/Ten-a/ap/Sac1/Sema5c/trol/sbb",148
"16","GO:0061564","axon development","184/3508","339/8880",1.46271908771303e-08,2.61918136643614e-06,2.35478526818012e-06,"Appl/brm/bsk/Pka-C1/chic/Dab/Lar/dnc/Fas2/Fas3/FER/Glt/grn/if/kay/egh/Arpc1/Lim3/sas/LanA/sens/peb/pk/put/rut/Sh/sm/spz/tup/uzip/Pp1-87B/Wnt2/Ptp99A/Ten-m/mew/pros/rho/fru/otk/eIF2beta/robo1/nvy/dac/Con/comm/Rac1/Cdc42/SrpRalpha/Sdc/Wnt4/tutl/kermit/mas/Moe/Tig/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/cher/mirr/drl/tap/CadN/NetA/NetB/Rab6/Vang/fz2/14-3-3epsilon/ko/Nrk/Dad/chb/Pka-R2/caps/WASp/trio/stan/DAAM/PlexA/wrapper/Rok/RhoGAPp190/Cdk5alpha/Ulp1/jbug/Rich/nerfin-1/raptor/pod1/hiw/CG6867/wgn/daw/spict/Oli/Dscam1/Mmp2/Drl-2/ckn/Hr51/unc-5/Toll-7/Liprin-gamma/CG13531/Mmp1/p130CAS/spz5/RhoGEF64C/frac/sff/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/AP-1sigma/spas/Ythdf/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/boi/robo3/dlp/SCAR/bchs/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/spri/sif/jeb/vvl/kra/beta-Spec/meigo/futsch/mmy/kuz/Mp/mfas/Atg1/Dscam3/conv/haf/NT1/wb/Ank2/mid/Ptpmeg/CadN2/Arp3/Src64B/Acsl/hts/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/kis/Sec15/Ten-a/ap/Sac1/Sema5c/trol/sbb",184
"17","GO:0006812","cation transport","174/3508","319/8880",2.27661288124388e-08,3.83676229691984e-06,3.44945617362464e-06,"nAChRalpha1/nAChRalpha2/eag/Ca-alpha1D/Catsup/Atpalpha/Sh/Shaw/slo/tipE/w/Syt1/GluRIA/Shal/Vha55/ATPsynbeta/SerT/ATPsynG/blw/RyR/Elk/ine/Mvl/ATPsynCF6/ATPsynD/CG5989/ppk/dve/Tsf1/CG3078/homer/CG4928/CG1688/blot/GluRIID/ZnT35C/aralar1/Vha100-2/Vha100-1/Rh50/Nckx30C/CG4587/nAChRalpha5/CG15270/CG15279/Fkbp59/CG10804/SK/NAAT1/CG9657/CG1628/SelG/CG1840/CG1824/CG4239/ppk23/THADA/Usp2/VGlut/OtopLb/Nha1/MME1/Ostgamma/CG7781/CG14275/nAChRalpha6/Vha100-5/atilla/spict/CG9336/CG9338/nrv3/sand/Tmem63/CG1698/KCNQ/Zip48C/CG6329/VGAT/DAT/levy/galene/CG5687/Teh4/Teh2/ppk26/crim/Ncc69/Tsf2/Zip71B/CG7255/CG5535/SLC22A/CG1090/elm/ATP6AP2/Tpc1/CG6723/Task6/Zip89B/Vha100-4/ChT/CG7720/KaiR1D/CG3337/CG4743/Mco3/Zip99C/ATPsynC/salt/Smvt/Syt7/Gat/Vha36-3/olf186-F/GluRIIC/CG31030/GluRIIE/NKCC/CG31675/CG31676/Ndfip/Mco4/CG32669/CG32850/dpr3/Mid1/pain/Ctr1A/Rgk2/CG34396/Rgk3/NaCP60E/NKAIN/Sec61alpha/Orct2/CG42235/CG42260/OtopLc/CG42340/Ca-beta/OtopLa/qvr/Vmat/CG42594/stj/Syt12/Sytbeta/rtv/CngA/SLO2/CG42797/Ca-Ma2d/Shab/CG43155/Vha16-1/SERCA/cac/Cngl/Fic/Nha2/Ih/Vha68-2/Stacl/Ca-alpha1T/PsGEF/Rgk1/Trpm/Vha68-1/Neto/CngB/Vha26/Vha13/para",174
"18","GO:0007409","axonogenesis","176/3508","326/8880",5.04011772340531e-08,8.02218737642013e-06,7.21237898782035e-06,"Appl/brm/bsk/chic/Dab/Lar/dnc/Fas2/Fas3/FER/Glt/grn/if/kay/egh/Arpc1/Lim3/sas/LanA/sens/peb/pk/put/rut/Sh/sm/spz/tup/uzip/Pp1-87B/Wnt2/Ptp99A/Ten-m/mew/pros/rho/fru/otk/eIF2beta/robo1/nvy/dac/comm/Rac1/Cdc42/SrpRalpha/Sdc/Wnt4/tutl/kermit/Moe/Tig/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/cher/mirr/drl/tap/CadN/NetA/NetB/Rab6/Vang/fz2/14-3-3epsilon/ko/Nrk/Dad/chb/Pka-R2/caps/WASp/trio/stan/DAAM/PlexA/Rok/RhoGAPp190/Cdk5alpha/Ulp1/jbug/Rich/nerfin-1/raptor/pod1/hiw/CG6867/wgn/daw/spict/Oli/Dscam1/Mmp2/Drl-2/ckn/Hr51/unc-5/Toll-7/Liprin-gamma/CG13531/spz5/RhoGEF64C/frac/sff/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/AP-1sigma/spas/Ythdf/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/boi/robo3/dlp/SCAR/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/spri/sif/jeb/vvl/kra/beta-Spec/meigo/futsch/mmy/kuz/Mp/mfas/Atg1/Dscam3/conv/haf/NT1/wb/Ank2/mid/Ptpmeg/CadN2/Src64B/Acsl/hts/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/kis/Sec15/Ten-a/ap/Sac1/Sema5c/trol/sbb",176
"19","GO:0007155","cell adhesion","123/3508","214/8880",5.80244190705474e-08,8.74947161247991e-06,7.86624672939776e-06,"arm/baz/by/Lar/EcR/CG17716/Fas2/Fas3/ft/fw/if/egh/dlg1/Arpc1/Gli/sas/LanA/peb/rk/rst/Vinc/Ten-m/mew/Rap1/hh/otk/robo1/Con/Rac1/cora/tutl/sinu/Tig/beat-Ia/Nrx-IV/RhoL/CadN/klg/mspo/crol/Cad96Ca/caps/sns/stan/PlexA/wrapper/Timp/Ndg/SPARC/fat-spondin/Pgant3/kirre/prc/hbs/alpha-Catr/Grip/CG9095/bves/Tsp/Nlg2/ItgaPS4/CG15080/CG13506/CG10339/Mmp1/p130CAS/Fit2/zye/CG7166/Cad87A/NijC/beat-Vc/beat-Va/beat-Vb/Lkb1/Cad88C/Sra-1/Cad89D/beat-IIb/beat-IIa/beat-IV/Cad96Cb/beat-VI/Cad99C/Cals/POSH/boi/SCAR/CG30046/mesh/Nlg1/fred/Ccn/dyl/Nlg3/Nlg4/beat-VII/mfas/Dscam3/Cad86C/plx/LanB1/CadN2/Sec23/Sec24CD/nrm/Src64B/CG43333/tx/scrib/sli/Sema2b/Nrg/CG44153/beat-IIIa/Zasp52/CG45263/Ten-a/LanB2/otk2/Girdin/ds/disco-r",123
"20","GO:0006811","ion transport","233/3508","454/8880",1.10453827436911e-07,1.58225107803375e-05,1.42252903020064e-05,"nAChRalpha1/nAChRbeta1/nAChRalpha2/eag/Ca-alpha1D/Catsup/na/Atpalpha/Sh/Shaw/slo/tipE/w/nAChRbeta2/Syt1/Rdl/GluRIA/Shal/Vha55/ATPsynbeta/Lcch3/Nmdar1/SerT/l(2)03659/ATPsynG/blw/RyR/Elk/ine/Mvl/tty/ATPsynCF6/ATPsynD/CG5989/ppk/dve/Tsf1/CG3078/GluClalpha/homer/Mpcp2/Eaat2/CG4928/CG1688/Dic1/blot/GluRIID/ZnT35C/aralar1/Vha100-2/Vha100-1/Rh50/Nckx30C/CG4587/nAChRalpha5/CG15270/CG15279/NtR/Fkbp59/CG10804/SK/NAAT1/CG9657/CG1628/CG10353/SelG/CG1840/CG1824/MFS10/Clic/CG4239/CG9903/ppk23/CG8028/CG8051/THADA/Usp2/MFS3/VGlut/OtopLb/Ir25a/Nha1/MME1/Ostgamma/CG7781/CG14275/nAChRalpha6/Vha100-5/atilla/Oatp33Eb/spict/MRP/CG9336/CG9338/nrv3/chk/sand/Tmem63/CG1698/KCNQ/Zip48C/ClC-b/CG6329/VGAT/CG8468/CG8389/DAT/Mpcp1/Oatp58Dc/levy/galene/CG5687/Teh4/Teh2/CG10483/Best2/ppk26/crim/Bmcp/Ncc69/Tsf2/CG10960/Zip71B/CG7255/rogdi/SecCl/CG5535/Indy/SLC22A/CG1090/elm/ATP6AP2/Tpc1/CG6723/sea/Task6/Zip89B/Vha100-4/ChT/CG7720/Mpc1/MFS9/KaiR1D/CG3337/CG17119/CG4743/Mco3/gb/Zip99C/CG9702/CG9717/ATPsynC/salt/Smvt/Rift/CG2003/Syt7/Gat/Ekar/CG11155/Best1/Vha36-3/CG5254/olf186-F/GluRIIC/CG30503/CG31030/GluRIIE/NKCC/Oatp26F/CG31675/CG31676/CG31935/Ndfip/Mco4/CG32669/CG32850/Nmdar2/dpr3/Mid1/pain/Ctr1A/Rgk2/CG34396/Rgk3/NaCP60E/NKAIN/Sec61alpha/Orct2/CG42235/meigo/CG42237/CG42260/OtopLc/CG42340/Ca-beta/OtopLa/qvr/GC1/Vmat/CG42594/stj/Syt12/Sytbeta/rtv/CngA/SLO2/CG42797/Ca-Ma2d/Shab/CG43155/Vha16-1/SERCA/cac/Cngl/Fic/Nha2/Ih/Vha68-2/Stacl/dysc/Slob/Ca-alpha1T/PsGEF/Rgk1/Trpm/Vha68-1/Neto/CngB/nAChRalpha4/Vha26/Vha13/para",233
"21","GO:0008038","neuron recognition","73/3508","115/8880",1.48946074909371e-07,2.02235659470188e-05,1.81820761908166e-05,"Fas2/Fas3/Glt/if/Arpc1/Gli/uzip/Ptp99A/Ten-m/mew/Fur1/fru/eIF2beta/robo1/Con/comm/hig/Rac1/Wnt4/tutl/beat-Ia/shot/Nrx-IV/Ptp69D/Rho1/drl/CadN/NetB/Vang/fz2/CG7179/gek/WASp/stan/PlexA/RhoGAPp190/CG6867/CG8668/Dscam1/Mmp2/Drl-2/wdp/Mmp1/p130CAS/CG12004/slow/CG6024/tey/RhoGAP93B/dsd/robo3/SCAR/bchs/Trim9/Pvf3/dpr12/kra/beta-Spec/pot/mmy/Dscam3/mid/Tl/nrm/Arp3/esn/sli/Sema2b/ab/CG44153/Ten-a/Sac1/trol",73
"22","GO:0008037","cell recognition","75/3508","119/8880",1.55294398197003e-07,2.02235659470188e-05,1.81820761908166e-05,"Fas2/Fas3/Glt/if/Arpc1/Gli/uzip/Ptp99A/Ten-m/mew/Fur1/fru/eIF2beta/robo1/Con/comm/hig/Rac1/emp/Wnt4/tutl/beat-Ia/shot/Nrx-IV/Ptp69D/Rho1/drl/CadN/NetB/Vang/fz2/CG7179/gek/WASp/stan/PlexA/RhoGAPp190/CG6867/CG8668/Dscam1/Mmp2/Drl-2/wdp/Mmp1/p130CAS/CG12004/slow/CG6024/tey/RhoGAP93B/dsd/lectin-28C/robo3/SCAR/bchs/Trim9/Pvf3/dpr12/kra/beta-Spec/pot/mmy/Dscam3/mid/Tl/nrm/Arp3/esn/sli/Sema2b/ab/CG44153/Ten-a/Sac1/trol",75
"23","GO:0031175","neuron projection development","240/3508","472/8880",1.91194129442339e-07,2.38161382979261e-05,2.14119924368605e-05,"Appl/brm/bsk/Pka-C1/chic/Dab/Lar/dnc/EcR/E(Pc)/Fas2/Fas3/FER/ftz-f1/Glt/grn/if/kay/kn/egh/Arpc1/Lim3/sas/LanA/sens/peb/pk/Poxm/put/rut/Sh/sm/sn/spz/ss/ttk/tup/uzip/oc/Pp1-87B/ct/Wnt2/Ptp99A/Ten-m/mew/Rop/pros/rho/fru/otk/eIF2beta/robo1/nvy/dac/Con/comm/Rac1/Cdc42/SrpRalpha/Ror/Sdc/Wnt4/tutl/kermit/msn/mas/Moe/pav/Tig/wts/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/cher/mirr/chn/drl/tap/CadN/Dref/NetA/NetB/Rab6/Vang/ara/nompA/fz2/gcm2/14-3-3epsilon/ko/dom/Rfx/Nrk/Dad/chb/Pka-R2/caps/wit/WASp/trio/stan/Optix/DAAM/PlexA/TBPH/wrapper/Rok/RhoGAPp190/jim/Cdk5alpha/Ulp1/jbug/Rich/nerfin-1/raptor/pod1/CG2116/hiw/CG6867/wgn/daw/spict/Oli/Hasp/Dscam1/Mmp2/Drl-2/CG6701/ckn/Hr51/unc-5/Naus/Toll-7/Liprin-gamma/babos/CG13531/Mmp1/p130CAS/spz5/CG15019/RhoGEF64C/frac/sff/CG8765/M6/kat-60L1/Neurochondrin/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/Lrrk/RhoGAP93B/AP-1sigma/spas/Ythdf/XNP/beat-VI/DIP-gamma/RhoGAP100F/mav/Vav/Kat60/CG11398/G9a/boi/robo3/dlp/SCAR/bchs/ham/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/RunxA/spri/sif/Snoo/jeb/vvl/kra/beta-Spec/meigo/futsch/mmy/kuz/Mp/mfas/Atg1/Dscam3/conv/haf/NT1/wb/Ank2/CG42797/mid/Ptpmeg/CadN2/Sec23/dati/Arp3/Src64B/Acsl/Patronin/dar1/hts/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/Kr-h1/stai/kis/tau/Sec15/Ten-a/ap/br/Sac1/Girdin/Sema5c/trol/sbb/Rab1/cv-c",240
"24","GO:0061061","muscle structure development","117/3508","209/8880",8.13379407218026e-07,9.70971667366519e-05,8.72955881343206e-05,"abd-A/Abd-B/Col4a1/cv/Pkg21D/Dr/exd/Actn/hth/if/kn/Mlc2/Mp20/nau/slou/pnt/Poxm/Prm/rst/rt/sd/spz/sr/ttk/tup/Ubx/Tm2/blow/up/Wnt2/mew/fru/bap/ewg/bt/Rac1/htl/LamC/cora/dia/l(2)efl/mas/Mef2/pav/Arf51F/Rac2/Rho1/cher/sty/Mlp84B/chn/drl/ara/caup/vkg/mspo/Dad/org-1/HLH54F/SmD3/sns/WASp/Scgdelta/DAAM/Rok/CG8878/kirre/Grip/raptor/CG8578/CG5800/Him/CG11617/Tsp/jp/kon/CAP/Git/pyr/ths/ebd1/CG14964/slow/Whamy/Scgbeta/Vav/rols/SCAR/sals/Mical/Unc-89/akirin/tw/jeb/sls/CG42319/flr/Antp/salm/LanB1/Msp300/Sec23/Sec24CD/Tl/Arp3/tx/hts/ab/CG43897/Mhc/tn/mbl/Zasp52/ap/br/wupA/wg",117
"25","GO:0098609","cell-cell adhesion","81/3508","135/8880",1.00511129272459e-06,0.000115185754146238,0.000103558203507245,"arm/baz/by/Lar/CG17716/Fas2/Fas3/ft/fw/if/egh/dlg1/peb/rk/rst/Ten-m/mew/Rap1/hh/robo1/Con/tutl/beat-Ia/RhoL/CadN/klg/Cad96Ca/caps/sns/stan/wrapper/Timp/kirre/hbs/Grip/CG9095/bves/Nlg2/ItgaPS4/CG13506/CG10339/p130CAS/CG7166/Cad87A/beat-Vc/beat-Va/beat-Vb/Lkb1/Cad88C/Cad89D/beat-IIb/beat-IIa/beat-IV/Cad96Cb/beat-VI/Cad99C/Cals/POSH/boi/Nlg1/fred/Nlg3/Nlg4/beat-VII/Dscam3/Cad86C/CadN2/Sec23/Sec24CD/nrm/Src64B/scrib/sli/Nrg/CG44153/beat-IIIa/CG45263/Ten-a/Girdin/ds/disco-r",81
"26","GO:0048858","cell projection morphogenesis","221/3508","438/8880",1.243163856814e-06,0.000128898448634543,0.00011588665520666,"Appl/brm/bsk/chic/Dab/Lar/dnc/EcR/E(Pc)/Fas2/Fas3/FER/ftz-f1/Glt/grn/if/kay/kn/egh/Arpc1/Lim3/sas/LanA/sens/peb/pk/Poxm/put/rut/Sh/sm/sn/spz/ss/tup/uzip/oc/Pp1-87B/ct/Wnt2/Ptp99A/Ten-m/mew/pros/rho/hh/fru/otk/eIF2beta/robo1/nvy/dac/comm/Rac1/Cdc42/SrpRalpha/Sdc/Wnt4/tutl/kermit/msn/Moe/pav/Tig/wts/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/bnl/cher/mirr/chn/drl/tap/CadN/Dref/NetA/NetB/Rab6/Vang/ara/nompA/fz2/gcm2/14-3-3epsilon/ko/dom/Rfx/Nrk/Dad/chb/Pka-R2/caps/wit/WASp/trio/stan/Optix/DAAM/PlexA/Rok/RhoGAPp190/jim/Cdk5alpha/Ulp1/jbug/Rich/nerfin-1/raptor/pod1/CG2116/hiw/CG6867/wgn/daw/spict/Oli/Dscam1/Mmp2/Drl-2/CG6701/ckn/Hr51/unc-5/Naus/Toll-7/Liprin-gamma/babos/CG13531/spz5/CG15019/RhoGEF64C/frac/sff/CG8765/kat-60L1/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/Lrrk/RhoGAP93B/AP-1sigma/spas/Ythdf/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/CG11398/G9a/boi/robo3/dlp/SCAR/ham/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/RunxA/spri/sif/Snoo/jeb/vvl/kra/beta-Spec/meigo/futsch/mmy/kuz/Mp/mfas/Atg1/Dscam3/conv/haf/NT1/wb/Ank2/CG42797/mid/Ptpmeg/CadN2/Sec23/Src64B/Acsl/dar1/hts/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/kis/tau/Sec15/Ten-a/ap/br/Sac1/Girdin/Sema5c/trol/sbb/Rab1/cv-c",221
"27","GO:0120039","plasma membrane bounded cell projection morphogenesis","221/3508","438/8880",1.243163856814e-06,0.000128898448634543,0.00011588665520666,"Appl/brm/bsk/chic/Dab/Lar/dnc/EcR/E(Pc)/Fas2/Fas3/FER/ftz-f1/Glt/grn/if/kay/kn/egh/Arpc1/Lim3/sas/LanA/sens/peb/pk/Poxm/put/rut/Sh/sm/sn/spz/ss/tup/uzip/oc/Pp1-87B/ct/Wnt2/Ptp99A/Ten-m/mew/pros/rho/hh/fru/otk/eIF2beta/robo1/nvy/dac/comm/Rac1/Cdc42/SrpRalpha/Sdc/Wnt4/tutl/kermit/msn/Moe/pav/Tig/wts/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/bnl/cher/mirr/chn/drl/tap/CadN/Dref/NetA/NetB/Rab6/Vang/ara/nompA/fz2/gcm2/14-3-3epsilon/ko/dom/Rfx/Nrk/Dad/chb/Pka-R2/caps/wit/WASp/trio/stan/Optix/DAAM/PlexA/Rok/RhoGAPp190/jim/Cdk5alpha/Ulp1/jbug/Rich/nerfin-1/raptor/pod1/CG2116/hiw/CG6867/wgn/daw/spict/Oli/Dscam1/Mmp2/Drl-2/CG6701/ckn/Hr51/unc-5/Naus/Toll-7/Liprin-gamma/babos/CG13531/spz5/CG15019/RhoGEF64C/frac/sff/CG8765/kat-60L1/beat-Vc/beat-Va/beat-Vb/Sra-1/beat-IIb/beat-IIa/Lrrk/RhoGAP93B/AP-1sigma/spas/Ythdf/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/CG11398/G9a/boi/robo3/dlp/SCAR/ham/CG30456/Unc-115a/Trim9/gogo/dpr11/Mical/RunxA/spri/sif/Snoo/jeb/vvl/kra/beta-Spec/meigo/futsch/mmy/kuz/Mp/mfas/Atg1/Dscam3/conv/haf/NT1/wb/Ank2/CG42797/mid/Ptpmeg/CadN2/Sec23/Src64B/Acsl/dar1/hts/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/beat-IIIa/ttv/kis/tau/Sec15/Ten-a/ap/br/Sac1/Girdin/Sema5c/trol/sbb/Rab1/cv-c",221
