"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"11","GO:0006936","muscle contraction","21/3366","24/8880",7.25338114681279e-07,0.000188785729302955,0.000183937416641664,"Ca-alpha1D/Mlc1/Tm2/up/RyR/Ms/CG3078/Eaat1/Amph/CG4928/slmo/KCNQ/Chd64/robo3/Unc-89/Nox/Mhc/tn/SclA/SclB/wupA",21
"12","GO:0055001","muscle cell development","41/3366","59/8880",8.03617504172022e-07,0.000191729742870375,0.000186805823338233,"Col4a1/Actn/if/Mlc2/Prm/rt/sd/Tm2/up/bt/htl/l(2)efl/Mef2/cher/sty/Mlp84B/Scgdelta/C1GalTA/kon/Dg/CG14964/Zasp66/Smn/rols/sals/Mical/Unc-89/Lasp/tw/sls/Dys/flr/rhea/LanB1/hts/Mhc/tn/Zasp52/wap/br/wupA",41
"13","GO:0003008","system process","226/3366","472/8880",3.57665405405497e-06,0.000787689273596875,0.000767460181639326,"nAChRalpha1/nAChRbeta1/nAChRalpha2/Appl/boss/bsk/bw/salr/Col4a1/ck/Ddc/dnc/eag/eas/Fas2/for/Galphas/Hn/if/Ca-alpha1D/Mlc1/Mlc2/na/Atpalpha/Pkc98E/pum/ru/rut/Sh/ss/w/Pp1-87B/Tm2/nAChRbeta2/5-HT1A/up/ct/Rdl/Klp64D/mew/Mdr65/Oct-TyrR/Gad1/Syn/TkR99D/Su(H)/hop/14-3-3zeta/Orc3/Lcch3/Nmdar1/cora/sinu/Obp28a/RyR/Ms/Dop1R1/ine/Nos/Fdh/Calx/Nrx-IV/cher/tilB/tim/drl/Drip/nompA/vri/H15/Dyrk2/klg/mGluR/ppk/CRMP/btv/teq/CG3078/sns/b6/Oamb/GluClalpha/Scgdelta/Amnionless/Nsun2/Eaat1/Eb1/Inx7/Amph/CG4928/nAChRalpha5/aru/NtR/slmo/Fkbp59/CG5921/Pink1/fh/hiw/dpr18/Mec2/CG8028/Ir25a/meng/Nha1/MICU1/CG8086/nAChRalpha6/dpr19/AstC/nrv3/Obp44a/KCNQ/CAP/Obp47b/ClC-b/Sans/dpr13/Obp56a/Obp56d/Eglp2/Eglp4/dpr20/Chd64/DopEcR/CG10226/ppk26/Or71a/ClC-c/Smn/CG14636/dpr16/Atg17/NPFR/Neurochondrin/mura/Desi/dpr5/ATP8B/dpr9/Sdhaf3/subdued/Nrx-1/CG6972/Root/sosie/PQBP1/Obp99a/Obp99b/Cad99C/CG15537/Scamp/G9a/Alk/dpr1/robo3/Atx2/HDAC4/MCU/dome/Proc/Obp83g/Obp83cd/ClC-a/Gba1b/wry/dpr10/Rbfox1/be/dpr8/Cubn/dpr11/dpr4/Nmdar2/Dop2R/Unc-89/pain/Ctr1A/Lasp/dpr12/Nox/NaCP60E/sif/stops/gish/DCX-EMAP/futsch/mnb/Pka-R1/brp/drd/qvr/Mp/2mit/Atg1/stj/pdm3/nemy/Npc1b/Ank2/aPKC/f/Shab/Tmhs/axo/cac/dysc/orb2/CG43778/Mhc/Rgk1/tn/rad/CrebB/rdgC/Fhos/rg/nAChRalpha4/SclA/SclB/ebo/Ggamma30A/Tmc/wupA/Psn/para",226
"14","GO:0007155","cell adhesion","113/3366","214/8880",5.2607485660942e-06,0.00107582308176626,0.00104819426316915,"baz/by/CG17716/Fas2/Fas3/ft/fw/if/egh/Gli/sas/LanA/m/peb/rk/Vinc/Ten-m/mew/Rap1/otk/robo1/Con/cora/tutl/sinu/fra/Tig/Ret/beat-Ia/Nrx-IV/klg/mspo/Cad96Ca/caps/sns/stan/mbt/wrapper/Timp/Ndg/SPARC/fat-spondin/Ilk/bdl/prc/beat-Ic/hbs/alpha-Catr/CG9095/bves/Tsp/Nlg2/beat-IIIc/CG5758/Hakai/wash/CG17739/CG15080/FAM21/CG13506/CG10339/Mmp1/p130CAS/zye/CG7166/beat-Va/Lkb1/Cad88C/Cad89D/beat-IIb/beat-IIa/beat-IV/Cad96Cb/plum/beat-VI/Cad99C/POSH/boi/Pax/mesh/Nlg1/fred/Ccn/beat-IIIb/dyl/Nlg3/Nlg4/beat-VII/wech/rhea/mfas/Dscam3/Cad86C/plx/LanB1/CadN2/Sec24CD/nrm/tx/Sema2b/Nrg/CG44153/Dscam2/beat-IIIa/Zasp52/Fhos/CG45263/LanB2/otk2/Girdin/ds/tyn/disco-r",113
"15","GO:0007267","cell-cell signaling","224/3366","475/8880",1.47449541690213e-05,0.00281432025239387,0.00274204410862502,"Ace/nAChRalpha1/mAChR-A/nAChRbeta1/nAChRalpha2/amx/boss/Cat/ChAT/comt/Dl/dnc/dsh/Fas2/Galphas/gro/kn/mam/mr/na/Atpalpha/nau/pbl/pum/rt/rut/sesB/Sh/slo/svp/tsh/vg/Pp1-87B/nAChRbeta2/5-HT1A/mts/Csp/Ser/Syt1/Rdl/Klp64D/Ten-m/5-HT7/Rop/Syn/Cbp53E/TkR99D/Rap1/otk/tws/Rab3/CanB/Wnt5/Lcch3/Nmdar1/Wnt4/Dcp-1/Snap25/Ssdp/Dop1R1/pav/nSyb/Rho1/CkIalpha/drl/Cul1/p38a/Usp47/fz2/Dyrk2/stnB/mGluR/dtr/teq/wit/b6/Oamb/GluClalpha/Roc1a/Srpk79D/Cdc16/X11L/Rep/Eaat1/Axn/Rab3-GAP/GABA-B-R2/Syt4/GluRIID/JhI-21/nAChRalpha5/NtR/Vap33/Pink1/CG9650/BTBD9/p24-1/hiw/Rab3-GEF/Frq1/wgn/GABA-B-R3/VGlut/Nlg2/Wnt6/CG7781/CG14275/nAChRalpha6/CycY/atilla/PICK1/CG9336/CG9338/Pngl/Mmp2/Dyb/Drl-2/CG6329/VGAT/Dg/DAT/P32/Gint3/Vps35/Swim/sona/CG10339/ebd1/Oseg4/spz5/unc-13-4A/PGRP-LC/wls/Smn/rogdi/Rnf146/cmpy/NPFR/Neurochondrin/mAChR-B/Kcmf1/DCAF12/Snx3/KaiR1D/Nrx-1/Cow/RanBP3/spas/Bili/Tusp/CG15537/CDase/kek6/Syt7/Ekar/CG11155/pont/Scamp/Alk/cpx/Fsn/GluRIIC/RIC-3/Nlg1/GluRIIE/CG31475/CG31675/CG31676/lncRNA:CR31781/scramb1/Csas/CG32447/be/X11Lbeta/Rim/Cadps/Frq2/Nlg3/Nlg4/pan/stmA/beta-Spec/alpha-Spec/gish/Pka-R1/brp/Ca-beta/Hip14/Dys/GABA-B-R1/qvr/Diap1/Atg1/stj/Syt12/Sytalpha/Sytbeta/hpo/NT1/Exn/nemy/Ank2/Rbp/Shab/cac/5-HT1B/Acsl/Ih/nwk/dally/cpo/dysc/Slob/opm/Glut1/Fife/Neto/nAChRalpha4/Sec8/Esyt2/unc-104/otk2/VAChT/cv-c",224
"16","GO:0042692","muscle cell differentiation","61/3366","105/8880",1.94796194952098e-05,0.00348563441342411,0.00339611787252014,"abd-A/Col4a1/Actn/if/kn/Mlc2/Mp20/slou/Prm/rt/sd/tup/Ubx/Tm2/blow/up/zfh1/bt/htl/l(2)efl/Mef2/Rac2/Rho1/cher/sty/Mlp84B/ara/caup/mspo/sns/WASp/Scgdelta/Rok/C1GalTA/kon/Dg/CG14964/Zasp66/Smn/Whamy/rols/Pax/sals/Mical/Unc-89/Lasp/tw/mib2/sls/Dys/flr/rhea/Antp/LanB1/hts/Mhc/tn/Zasp52/wap/br/wupA",61
"17","GO:0030239","myofibril assembly","31/3366","45/8880",2.37024920718072e-05,0.00377001304453244,0.00367319321580637,"Actn/if/Mlc2/Prm/rt/Tm2/up/bt/l(2)efl/cher/Mlp84B/Scgdelta/kon/Dg/CG14964/Zasp66/Smn/rols/sals/Mical/Unc-89/Lasp/tw/sls/flr/rhea/hts/Mhc/tn/Zasp52/wupA",31
"18","GO:0055002","striated muscle cell development","31/3366","45/8880",2.37024920718072e-05,0.00377001304453244,0.00367319321580637,"Actn/if/Mlc2/Prm/rt/Tm2/up/bt/l(2)efl/cher/Mlp84B/Scgdelta/kon/Dg/CG14964/Zasp66/Smn/rols/sals/Mical/Unc-89/Lasp/tw/sls/flr/rhea/hts/Mhc/tn/Zasp52/wupA",31
"19","GO:0061061","muscle structure development","108/3366","209/8880",2.91213763237541e-05,0.00438813160078464,0.00427543752121598,"abd-A/Abd-B/Col4a1/Pkg21D/Actn/hth/if/klar/kn/Mlc2/Mp20/nau/slou/polo/Prm/rt/sd/spz/sr/tup/Ubx/vg/Tm2/blow/up/mew/zfh1/bt/Wnt5/htl/LamC/cora/pll/l(2)efl/mas/Mef2/pav/Rac2/Rho1/cher/sty/Mlp84B/drl/ara/caup/vkg/mspo/Dad/HLH54F/SmD3/sns/WASp/Scgdelta/Rok/msk/Ilk/raptor/CG8578/Him/CG11617/Tsp/C1GalTA/jp/kon/CAP/Dg/ebd1/CG14964/slow/Zasp66/Smn/nom/Whamy/Scgbeta/Alk/rols/Pax/sals/Mical/Unc-89/Lasp/tw/mib2/sls/CG42319/wech/Dys/flr/rhea/Antp/CG42637/LanB1/Msp300/Sec24CD/tx/hts/ab/CG43897/Mhc/tn/mbl/coro/Zasp52/CG42637/wap/ap/br/wupA",108
"20","GO:0030198","extracellular matrix organization","39/3366","61/8880",3.20978995642178e-05,0.00459481432261778,0.0044768123076409,"Col4a1/LanA/Ppn/vkg/Crag/Timp/Ndg/SPARC/prc/gammaCOP/AdamTS-B/Pis/obst-A/loh/CG5758/Mmp2/CG15080/sona/Mmp1/Reck/CG14089/polybromo/CG5455/Cad99C/nord/nolo/CG31915/psd/mmy/Mp/mfas/CG42637/LanB1/Sec24CD/magu/CG42637/LanB2/AdamTS-A/ich",39
"21","GO:0007517","muscle organ development","51/3366","86/8880",4.32114171034205e-05,0.00589115653176633,0.00573986242225887,"abd-A/Abd-B/if/klar/kn/nau/slou/rt/sr/Ubx/vg/up/mew/Wnt5/htl/LamC/mas/Mef2/Rac2/drl/Dad/HLH54F/SmD3/sns/WASp/msk/Ilk/raptor/Him/CG11617/Tsp/jp/kon/CAP/Dg/slow/Scgbeta/Alk/tw/sls/wech/Dys/rhea/Msp300/Sec24CD/ab/Mhc/mbl/wap/ap/wupA",51
"22","GO:0007610","behavior","226/3366","489/8880",6.92402100983365e-05,0.00901066915961534,0.00877926108902353,"Abd-B/Adh/Appl/ben/bsk/clt/Ddc/dnc/eag/eas/Est-6/Fas2/for/Gld/Galphas/Gpdh1/Hn/kay/egh/na/Atpalpha/Pkc98E/Poxn/pum/rut/Sh/slo/sm/ss/tipE/w/oc/Pp1-87B/5-HT1A/Syt1/Rdl/Gad1/5-HT7/Syn/TkR99D/rho/Su(H)/hop/14-3-3zeta/ple/Orc3/Nmdar1/tutl/bol/Ms/Dop1R1/Mef2/EbpIII/Fdh/klu/Cdk5/Esp/Rac2/Rho1/cher/tilB/tim/Fer2LCH/dod/drl/spag/dare/Drip/vri/Dyrk2/klg/mGluR/ppk/lig/Gpo1/Tsf1/Pka-R2/CRMP/btv/aay/Pdf/amon/Ac3/teq/Oamb/moody/Nsun2/tyf/Eaat1/SPARC/Eb1/Inx7/Cdk5alpha/Nep2/GABA-B-R2/qtc/qsm/jhamt/Spn27A/aru/Surf1/slmo/SPR/Pink1/fh/BTBD9/hiw/ppk23/CG6123/CCKLR-17D3/meng/Nlg2/MICU1/Dh31/AstC/sNPF/sand/dila/trsn/CG13192/VGAT/DAT/Dcr-2/Obp56a/Obp56d/DopEcR/Lkr/ppk26/CG4476/Tat/CrzR/Smn/rogdi/Mip/Gabat/sNPF-R/NPFR/mura/dpr9/CG8907/unc79/Ktl/hdly/Nrx-1/spas/Root/PQBP1/gb/unc80/jus/Obp99a/Obp99b/CDase/Ekar/tara/lectin-46Cb/lectin-46Ca/krz/Scamp/G9a/Alk/dpr1/Atx2/HDAC4/rho-5/MCU/dome/Ilp4/mtt/Tdc2/Gba1b/Trim9/Rbfox1/be/Nmdar2/Dop2R/Mid1/pain/shakB/NaCP60E/fne/Desat1/gish/DCX-EMAP/futsch/mnb/Pka-R1/brp/Tdc1/nab/qvr/Pdfr/2mit/verm/nemy/Ank2/cu/aPKC/TfAP-2/Shab/dati/cac/Mocs1/Ih/Hmgcr/dysc/orb2/Rgk1/Pde1c/Nrg/tn/Neto/mbl/rad/CrebB/rg/lov/lncRNA:yar/ebo/unc-104/Tmc/Pal1/muc/Psn/para/caz",226
"23","GO:0010171","body morphogenesis","18/3366","23/8880",9.39659773858253e-05,0.0116967214458964,0.0113963313534296,"Dfd/hth/lab/Ndg/Twdlbeta/TwdlG/TwdlW/TwdlM/TwdlP/TwdlB/TwdlL/TwdlN/TwdlD/TwdlQ/TwdlY/TwdlX/Twdlalpha/Tb",18
"24","GO:0061564","axon development","162/3366","339/8880",9.81953735282114e-05,0.0117138897671362,0.0114130587653404,"Appl/ben/bsk/dnc/dsh/Fas2/Fas3/for/FER/Glt/grn/if/kay/egh/Lim3/sas/LanA/pbl/peb/pk/rut/Sh/sm/smo/spz/tup/Pp1-87B/Ten-m/mew/zfh1/rho/otk/eIF2beta/robo1/nvy/dac/Con/Wnt5/SrpRalpha/Sdc/Wnt4/tutl/fra/mas/Tig/tsr/beat-Ia/shot/Cdk5/Ptp69D/Rac2/Rho1/cher/gcm/drl/tap/NetA/NetB/Rab6/HDAC1/side/fz2/14-3-3epsilon/ko/Nrk/Dad/Pka-R2/caps/WASp/stan/Rtca/wrapper/Rok/RhoGAPp190/Cdk5alpha/TBCD/Ulp1/jbug/bdl/beat-Ic/nerfin-1/raptor/Nf-YC/fend/hiw/CG6867/wgn/beat-IIIc/Oli/Mmp2/Drl-2/ckn/unc-5/Dg/CG15611/Toll-7/Liprin-gamma/Mmp1/p130CAS/spz5/RhoGEF64C/frac/Abp1/Liprin-beta/sff/beat-Va/beat-IIb/beat-IIa/spas/Ythdf/beat-VI/DIP-gamma/RhoGAP100F/boi/Alk/robo3/exex/bchs/CG30456/Unc-115a/Trim9/gogo/beat-IIIb/dpr11/Mical/spri/sif/vvl/beta-Spec/alpha-Spec/futsch/mmy/Mp/mfas/Atg1/Dscam3/CG42637/capt/haf/NT1/wb/pdm3/Dbx/Ank2/CadN2/Acsl/hts/sick/dally/dysc/Sema2b/ab/Nrg/CG44153/Dscam2/beat-IIIa/CG42637/Sec15/ap/Sac1/trol/btl",162
