"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0000092",15.2958948726844,0.000651468035650629,0.0246981709104408,0.721029492762506,0.999627642880068,"protein_coding","dyw"
"FBgn0000097",11493.6702588107,-0.00198195994379903,0.0246334663996808,0.516166552929505,0.999627642880068,"protein_coding","aop"
"FBgn0000100",60386.6601456485,0.00309396036895209,0.0241086453962025,0.623586640020961,0.999627642880068,"protein_coding","RpLP0"
"FBgn0000108",3750.98832503071,-0.0019741468966442,0.0247237513835542,0.379050785387317,0.999627642880068,"protein_coding","Appl"
"FBgn0000109",765.900705336857,0.00337254166626731,0.0247827365910815,0.344836007264411,0.999627642880068,"protein_coding","Aprt"
"FBgn0000114",5070.37929524735,0.00174171180037598,0.0247751145498107,0.137565691744706,0.999627642880068,"protein_coding","bru1"
"FBgn0000115",2461.58820225427,0.00197798270693759,0.0244975627307732,0.649253606707507,0.999627642880068,"protein_coding","Arl1"
"FBgn0000116",18234.5970937102,-0.00727454901032771,0.025962085123915,0.0760452103481827,0.954938333725616,"protein_coding","Argk1"
"FBgn0000117",41106.3168118362,-0.00265824938552935,0.0244636190825593,0.825610753749831,0.999627642880068,"protein_coding","arm"
"FBgn0000119",4437.47694412167,-0.000590691106457298,0.0243677869746225,0.920707438201323,0.999627642880068,"protein_coding","arr"
"FBgn0000120",19.3385354473419,-9.39141744160545e-05,0.0247018267224866,0.878597795777145,0.999627642880068,"protein_coding","Arr1"
"FBgn0000121",12.4695137264488,-0.00041203841980873,0.0247046673683418,0.572714289598581,0.999627642880068,"protein_coding","Arr2"
"FBgn0000137",959.943884886609,-0.00104176580978066,0.024586420849424,0.703286931207608,0.999627642880068,"protein_coding","ase"
"FBgn0000139",1869.11391046792,-0.00119267462119702,0.0245880510002258,0.589101415384892,0.999627642880068,"protein_coding","ash2"
"FBgn0000140",6918.90263284863,0.000685350814633297,0.0246416982283814,0.735613083889808,0.999627642880068,"protein_coding","asp"
"FBgn0000146",1386.42079416387,0.00268955149056993,0.0248333842516201,0.176370609253536,0.999627642880068,"protein_coding","aub"
"FBgn0000147",1340.73577984555,0.00396511282174297,0.0250431292515466,0.155136984321327,0.999627642880068,"protein_coding","aurA"
"FBgn0000150",11742.1189691608,0.00205220028959517,0.024684236854829,0.452498567412786,0.999627642880068,"protein_coding","awd"
"FBgn0000152",327.351930283227,0.00272047666337377,0.0248475771193613,0.212366886429704,0.999627642880068,"protein_coding","Axs"
"FBgn0000153",27.651992577417,-0.00110747812046529,0.0247141263530278,0.344038544787855,0.999627642880068,"protein_coding","b"
"FBgn0000157",525.425923683588,-0.00343506163184454,0.0248398811118841,0.296105101809843,0.999627642880068,"protein_coding","Dll"
"FBgn0000158",891.623149890024,0.00125559722660723,0.0247064415664892,0.431142283593663,0.999627642880068,"protein_coding","bam"
"FBgn0000163",6508.9972648335,-0.00104018273963921,0.0244658145723449,0.773914437640135,0.999627642880068,"protein_coding","baz"
"FBgn0000166",2778.02277948783,-0.000437879904961925,0.0246649078146389,0.782564205120839,0.999627642880068,"protein_coding","bcd"
"FBgn0000173",6910.78628003112,-0.00048512614909412,0.024500858976366,0.879623692410453,0.999627642880068,"protein_coding","ben"
"FBgn0000179",893.897875758389,-0.00415476272697762,0.0250136913146501,0.197693265166551,0.999627642880068,"protein_coding","bi"
"FBgn0000180",4800.40242668418,0.00158831854351355,0.0246513261277063,0.537594535959642,0.999627642880068,"protein_coding","bib"
"FBgn0000181",33398.9485432789,0.00209564603123624,0.024615850023377,0.527261929758706,0.999627642880068,"protein_coding","bic"
"FBgn0000182",2043.43936965368,0.000899038658549015,0.0247275821283328,0.152917053399482,0.999627642880068,"protein_coding","BicC"
"FBgn0000183",5787.00618233133,-0.000618770035650148,0.0243928246379153,0.916957714240221,0.999627642880068,"protein_coding","BicD"
"FBgn0000206",117.860717644241,-0.000291174970580775,0.0246155002203966,0.875802364820836,0.999627642880068,"protein_coding","boss"
"FBgn0000212",14742.5731511589,-0.00167633402608774,0.0246259547892697,0.556308943100087,0.999627642880068,"protein_coding","brm"
"FBgn0000216",2015.93529717687,0.00291275950460521,0.0248565815494978,0.210128653441978,0.999627642880068,"protein_coding","Brd"
"FBgn0000221",593.516645602263,0.00172976292056665,0.0246686051922183,0.494999799614137,0.999627642880068,"protein_coding","brn"
"FBgn0000227",721.960712870094,0.00150824976274023,0.0247599799034044,0.119997061681705,0.999627642880068,"protein_coding","Elba1"
"FBgn0000228",7375.44291126477,0.000198290787068792,0.0245827023203999,0.938612833591638,0.999627642880068,"protein_coding","Nin"
"FBgn0000229",3307.42756835447,-0.00515557195231826,0.025064032169789,0.245554506361405,0.999627642880068,"protein_coding","bsk"
"FBgn0000233",468.167401629454,6.84928403917808e-05,0.0246430047463272,0.830330761433191,0.999627642880068,"protein_coding","btd"
"FBgn0000239",6430.6529862075,2.87955440253503e-05,0.0245724743347513,0.992347131346423,0.999627642880068,"protein_coding","bur"
"FBgn0000241",883.104503896177,-0.000213242452926424,0.0245582332186457,0.934991432125913,0.999627642880068,"protein_coding","bw"
"FBgn0000244",1040.32623239278,-0.000826116591821302,0.0244923834256334,0.791177740271312,0.999627642880068,"protein_coding","by"
"FBgn0000246",1188.28833864979,0.000315704008292994,0.0246276287161096,0.879185399700432,0.999627642880068,"protein_coding","c(3)G"
"FBgn0000247",1996.93685743956,-0.00332220741583884,0.0247521836032123,0.36982953842746,0.999627642880068,"protein_coding","ca"
"FBgn0000250",12781.4234042839,-0.0010375617787783,0.0245238872325632,0.747958990180894,0.999627642880068,"protein_coding","cact"
"FBgn0000251",3546.57304071108,0.00255191455374642,0.0248286594387813,0.194830966136883,0.999627642880068,"protein_coding","cad"
"FBgn0000253",26731.9907633305,0.00205166214947315,0.0241750758321349,0.58373800496824,0.999627642880068,"protein_coding","Cam"
"FBgn0000256",1328.72832407008,-0.0024095800739522,0.0244584672060581,0.580490415985528,0.999627642880068,"protein_coding","capu"
"FBgn0000257",1562.30384967105,0.000397035266695256,0.0243284302523601,0.907206374676505,0.999627642880068,"protein_coding","car"
"FBgn0000259",4256.06897735705,0.00229285614536883,0.0242241783064188,0.569868974209285,0.999627642880068,"protein_coding","CkIIbeta"
"FBgn0000261",3803.52769445231,-0.0113861364198888,0.0282182194992677,0.0221378302558675,0.666995206803979,"protein_coding","Cat"
"FBgn0000273",8178.63399867357,-0.00110142997037081,0.0242801989719873,0.813214874605158,0.999627642880068,"protein_coding","Pka-C1"
"FBgn0000274",19.0374042114664,0.000248454173667114,0.024699618689743,0.611899885030523,0.999627642880068,"protein_coding","Pka-C2"
"FBgn0000283",17132.1238356728,-0.00240464700430358,0.0246513707872964,0.470736249760168,0.999627642880068,"protein_coding","Cp190"
"FBgn0000286",1263.49863170752,-0.000976356745025306,0.0243366474561099,0.837412088140297,0.999627642880068,"protein_coding","Cf2"
"FBgn0000287",890.787358531161,-0.00260938570043305,0.0247668347657692,0.329379966272675,0.999627642880068,"protein_coding","salr"
"FBgn0000289",10308.2122113052,-0.00290645454128047,0.0246270680058174,0.46552969999969,0.999627642880068,"protein_coding","cg"
"FBgn0000299",16214.5301490726,-0.00337605535288077,0.0249653972303886,0.107668529594362,0.994017574308204,"protein_coding","Col4a1"
"FBgn0000303",147.569646772488,-0.000734448292359071,0.0246468614678652,0.707180232633384,0.999627642880068,"protein_coding","ChAT"
"FBgn0000307",12346.5952773012,-0.00204690818324251,0.0246019482802444,0.54046913800765,0.999627642880068,"protein_coding","chif"
"FBgn0000308",40859.6576073706,0.00498019094191158,0.0250168659231152,0.270963926186454,0.999627642880068,"protein_coding","chic"
"FBgn0000316",5230.86977190179,0.00138420613289417,0.0244744629087686,0.706314557816408,0.999627642880068,"protein_coding","cin"
"FBgn0000317",7789.01960072557,-0.00885176307955594,0.0265043545787011,0.0873113760549395,0.976607920680611,"protein_coding","ck"
"FBgn0000318",2668.34786792601,0.00159322835160158,0.0245914303577641,0.605076811299861,0.999627642880068,"protein_coding","cl"
"FBgn0000319",27926.5190029875,-0.00357577639502885,0.0245838547889003,0.460276622104362,0.999627642880068,"protein_coding","Chc"
"FBgn0000320",1760.21560533485,-0.000997680826384785,0.0245832739020449,0.715720787940469,0.999627642880068,"protein_coding","eya"
"FBgn0000326",881.913306913774,-0.00193834530053515,0.0245866116439986,0.550416838969954,0.999627642880068,"protein_coding","clt"
"FBgn0000330",1680.67043849413,-0.00135576178306738,0.0244787364569814,0.723787213057707,0.999627642880068,"protein_coding","cm"
"FBgn0000337",548.073049771979,-0.00855746998114586,0.026853028778089,0.000846829009658425,0.0877898708927273,"protein_coding","cn"
"FBgn0000339",2642.55288661392,0.00292732634149527,0.0248570829822191,0.219456853652119,0.999627642880068,"protein_coding","cni"
"FBgn0000346",675.636525940029,-0.00267927904808014,0.0246910157992788,0.447764237124454,0.999627642880068,"protein_coding","comt"
"FBgn0000351",211.308868353844,0.00348384400850357,0.0250260876614995,0.0327170780293908,0.795236375552187,"protein_coding","cort"
"FBgn0000352",5280.79004066564,0.000121473287793715,0.0245702408648961,0.964317782232612,0.999627642880068,"protein_coding","cos"
"FBgn0000370",17865.4521294855,0.00337010358846227,0.0245863156095557,0.469775913069219,0.999627642880068,"protein_coding","crc"
"FBgn0000376",5431.61125682702,-0.000874498877896394,0.0246280698361558,0.698990763146416,0.999627642880068,"protein_coding","crm"
"FBgn0000377",4066.73136738678,-0.000808812835436574,0.0242921528991162,0.809809638650494,0.999627642880068,"protein_coding","crn"
"FBgn0000382",4593.41562011859,-0.00255020868432908,0.0247144457797925,0.40091457020876,0.999627642880068,"protein_coding","csw"
"FBgn0000384",5524.28887639154,0.00211275246007313,0.0246911420018022,0.440230040089694,0.999627642880068,"protein_coding","cta"
"FBgn0000392",3583.56840916096,0.0010602085262892,0.0247186348601232,0.350340227171104,0.999627642880068,"protein_coding","cup"
"FBgn0000394",1149.50681184213,-0.00111247055041594,0.0244170845836852,0.899912398892238,0.999627642880068,"protein_coding","cv"
"FBgn0000395",1079.71867655556,0.00961878587415543,0.0270639527786195,0.381440102346007,0.999627642880068,"protein_coding","cv-2"
"FBgn0000404",35311.2757839705,0.00232130374175526,0.024744743785993,0.354011433124157,0.999627642880068,"protein_coding","CycA"
"FBgn0000405",59589.911313051,0.000451921411557677,0.0246362997410918,0.821441418806555,0.999627642880068,"protein_coding","CycB"
"FBgn0000406",823.423726603337,-0.00218436995924598,0.0247333962895196,0.36696560465075,0.999627642880068,"protein_coding","Cyt-b5-r"
"FBgn0000411",3820.77200994814,0.00286230407556971,0.0247268380390789,0.390296395239401,0.999627642880068,"protein_coding","D"
"FBgn0000412",21042.6976798474,0.0012850677758501,0.0244379155638408,0.74412681312503,0.999627642880068,"protein_coding","D1"
"FBgn0000414",5959.11033432862,-0.00286412108689742,0.0245966070755385,0.486095963448113,0.999627642880068,"protein_coding","Dab"
"FBgn0000416",25370.3493034402,0.000217913361505248,0.0242063917824355,0.965491644286438,0.999627642880068,"protein_coding","Sap-r"
"FBgn0000422",69.1635172367727,-0.00215706297097611,0.0248298500549523,0.0405344826381579,0.853011961710734,"protein_coding","Ddc"
"FBgn0000426",2748.17638246447,0.00414163374573965,0.0249741452943073,0.234002425167912,0.999627642880068,"protein_coding","SmF"
"FBgn0000427",10.2662381754403,0.000940482364073948,0.0247302687731596,0.127895740868685,0.999627642880068,"protein_coding","dec"
"FBgn0000439",682.904585495544,-0.000757652179541724,0.0245437211987605,0.79738196258444,0.999627642880068,"protein_coding","Dfd"
"FBgn0000442",47.3203393793231,-0.00195189612377551,0.0247859719220002,0.163409673144042,0.999627642880068,"protein_coding","Pkg21D"
"FBgn0000447",2132.01958361556,0.000875527116981868,0.0244958722895719,0.747281774663903,0.999627642880068,"protein_coding","Dhod"
"FBgn0000448",5344.97331335456,-0.00260515801489404,0.024744391071287,0.362387967639864,0.999627642880068,"protein_coding","Hr3"
"FBgn0000449",535.032559032928,0.00481959486799884,0.0253065048525557,0.0385474046669269,0.843281164448831,"protein_coding","dib"
"FBgn0000451",16130.5518555266,-0.000585675280539586,0.0246543232705103,0.739760805993262,0.999627642880068,"protein_coding","ect"
"FBgn0000454",1291.83782902821,0.000419489444863503,0.0246152457230808,0.860022340789057,0.999627642880068,"protein_coding","Dip-B"
"FBgn0000455",1150.29345590519,-0.00157752419546343,0.0245199540486073,0.655879525528105,0.999627642880068,"protein_coding","Dip-C"
"FBgn0000459",1039.57796071527,-0.00127777247185298,0.0245952877793717,0.648475882987942,0.999627642880068,"protein_coding","disco"
"FBgn0000463",8845.24382636603,0.00157142200493401,0.0246419746161906,0.552564069309519,0.999627642880068,"protein_coding","Dl"
"FBgn0000464",4292.05545702299,-0.00377852665109135,0.0246338473581584,0.339040080166285,0.999627642880068,"protein_coding","Lar"
"FBgn0000473",31.015267552514,-0.00254906745413245,0.0248878079724212,0.00692556109064572,0.380632931469627,"protein_coding","Cyp6a2"
"FBgn0000477",2189.59557799145,-0.00116186300684603,0.0244625393616918,0.75344400819679,0.999627642880068,"protein_coding","DNaseII"
"FBgn0000479",1232.73705754427,0.00205910831199584,0.0245121751205377,0.601224552385741,0.999627642880068,"protein_coding","dnc"
"FBgn0000482",2001.0763447023,-0.00413216917920591,0.0249523353038073,0.239644209130756,0.999627642880068,"protein_coding","dor"
"FBgn0000489",416.778574481239,0.000343098593034288,0.0246161399772106,0.905762173788814,0.999627642880068,"protein_coding","Pka-C3"
"FBgn0000490",1345.5381947026,0.00499722443313183,0.0251872851660614,0.169400573605916,0.999627642880068,"protein_coding","dpp"
"FBgn0000492",1457.65603559111,-0.000904372974247222,0.0246541957302009,0.646142027779887,0.999627642880068,"protein_coding","Dr"
"FBgn0000499",5110.32572833336,-0.00148909408452417,0.0246063819654322,0.603475212776457,0.999627642880068,"protein_coding","dsh"
"FBgn0000504",107.11669807383,0.00126189939420477,0.024645392489765,0.594770115226613,0.999627642880068,"protein_coding","dsx"
"FBgn0000520",1551.82908172645,0.00137613334214796,0.0244813652546263,0.697964950370169,0.999627642880068,"protein_coding","dwg"
"FBgn0000524",3297.18565682234,0.00366542201737431,0.0248879051917628,0.247495910265744,0.999627642880068,"protein_coding","dx"
"FBgn0000527",73.4152986825341,-0.000420211444490602,0.0246597224060803,0.797548406574766,0.999627642880068,"protein_coding","e"
"FBgn0000529",27.3178837240112,-0.000640584197979466,0.0246982630184407,0.554385278389962,0.999627642880068,"protein_coding","bsh"
"FBgn0000533",1405.21708070349,0.000163382853040046,0.0246255953812084,0.936477365834862,0.999627642880068,"protein_coding","ea"
"FBgn0000535",83.0513791508204,-0.00135792238914891,0.0247340161361463,0.280453492936374,0.999627642880068,"protein_coding","eag"
"FBgn0000536",2715.56727787248,-0.0101111344478652,0.0272958905757027,0.0460203056186267,0.868967972131835,"protein_coding","eas"
"FBgn0000541",20713.0960940626,-0.00245087996498705,0.024507855123242,0.562694619435425,0.999627642880068,"protein_coding","E(bx)"
"FBgn0000542",5055.2415217335,-0.00148013909109127,0.0246158550245452,0.592889088885428,0.999627642880068,"protein_coding","ec"
"FBgn0000543",1876.2985984394,0.00256102124465113,0.0245869722246675,0.523786286125136,0.999627642880068,"protein_coding","ecd"
"FBgn0000546",5513.59599374567,-0.00139153646309913,0.0244151021539552,0.732723842091038,0.999627642880068,"protein_coding","EcR"
"FBgn0000547",21453.332837195,-0.00223285198578503,0.0245614520904638,0.552285018677854,0.999627642880068,"protein_coding","ed"
"FBgn0000551",15.4435929191151,-1.55163771197365e-06,0.0246932161030799,0.984558548026658,0.999627642880068,"protein_coding","Edg78E"
"FBgn0000557",542.666800016964,0.00194038487927297,0.0246992501847765,0.430056251559568,0.999627642880068,"protein_coding","eEF1alpha2"
"FBgn0000559",197594.900616227,-0.001106064979752,0.0244923281447192,0.749618895673562,0.999627642880068,"protein_coding","eEF2"
"FBgn0000560",59.0768214708024,-9.20571705366758e-05,0.0246450032439579,0.830000237143642,0.999627642880068,"protein_coding","eg"
"FBgn0000562",2415.85716704389,0.00059543416223119,0.0245445346466738,0.885814634219314,0.999627642880068,"protein_coding","egl"
"FBgn0000565",1212.23151315026,-0.00330349984698914,0.0246939337152211,0.41596347406589,0.999627642880068,"protein_coding","MsrA"
"FBgn0000566",4453.92376121774,-0.0024400189847982,0.0245667933121406,0.532457304523402,0.999627642880068,"protein_coding","Cth"
"FBgn0000567",360.986461316936,-0.00475381650294539,0.0252731652080954,0.0563075922862373,0.912984116892369,"protein_coding","Eip74EF"
"FBgn0000568",4530.72557213539,-0.00031216236766903,0.0245434704709275,0.910696340843499,0.999627642880068,"protein_coding","Eip75B"
"FBgn0000575",15026.3150818522,0.000818311934600994,0.0244488883561502,0.825735112894741,0.999627642880068,"protein_coding","emc"
"FBgn0000576",1132.78836594806,-0.00104860072087603,0.0246562873060046,0.637049610645951,0.999627642880068,"protein_coding","ems"
"FBgn0000577",1668.69696689133,0.00121030630418084,0.0246423078826791,0.607792473113168,0.999627642880068,"protein_coding","en"
"FBgn0000578",6511.17405819298,-0.00217359850480082,0.024344617272106,0.65362643450861,0.999627642880068,"protein_coding","ena"
"FBgn0000579",14404.5585250066,0.0025831290339457,0.0247521746593968,0.353801290459535,0.999627642880068,"protein_coding","Eno"
"FBgn0000581",12904.5148829353,-0.000225335635772584,0.0245294120761384,0.937631606664037,0.999627642880068,"protein_coding","E(Pc)"
"FBgn0000588",1027.34067120998,0.00331253987480718,0.02493548603998,0.14826088577856,0.999627642880068,"protein_coding","esc"
"FBgn0000591",793.754936811791,-0.00222601000833638,0.0247759991949694,0.271731047364619,0.999627642880068,"protein_coding","E(spl)m8-HLH"
"FBgn0000592",27.2184321664082,-0.00148954806074757,0.024749198821989,0.208330427335623,0.999627642880068,"protein_coding","Est-6"
"FBgn0000606",367.389921652214,0.0026901760687708,0.0248790180396598,0.0904998633083038,0.978599416716809,"protein_coding","eve"
"FBgn0000611",13167.7309908585,0.0043953248770398,0.0247327977106503,0.89447999444744,0.999627642880068,"protein_coding","exd"
"FBgn0000615",1263.87069052401,0.00217567094978617,0.0248340416742085,0.033197989451007,0.795236375552187,"protein_coding","exu"
"FBgn0000617",2081.13423793732,0.00132435642723119,0.0245317433069553,0.692355514912327,0.999627642880068,"protein_coding","Taf9"
"FBgn0000618",884.66187034309,0.00370354478287006,0.0250432118426971,0.0708367408376746,0.945822608244817,"protein_coding","e(y)2"
"FBgn0000625",334.178500071694,-0.00160430233354674,0.0246593168440811,0.494326833975158,0.999627642880068,"protein_coding","eyg"
"FBgn0000629",1309.61215769178,0.0046886104459422,0.0250240244543164,0.249524550660146,0.999627642880068,"protein_coding","E(z)"
"FBgn0000633",939.234121622917,-0.00160446949913103,0.0245918064275901,0.599857258772844,0.999627642880068,"protein_coding","tei"
"FBgn0000635",9448.72422694443,-0.00352376712634864,0.0248981219004954,0.239154567470214,0.999627642880068,"protein_coding","Fas2"
"FBgn0000636",15746.5902438925,-0.00100603451033277,0.0244982899515899,0.765699295207584,0.999627642880068,"protein_coding","Fas3"
"FBgn0000639",24.3728574948134,-0.000839410903262809,0.0247212576959382,0.279802879448089,0.999627642880068,"protein_coding","Fbp1"
"FBgn0000644",15.3174468377292,-0.000618366072182484,0.0247028999408715,0.568145966148225,0.999627642880068,"protein_coding","Fcp3C"
"FBgn0000658",3511.55381925275,-0.00112913048693818,0.0245341020439649,0.723435441363465,0.999627642880068,"protein_coding","fj"
"FBgn0000659",4854.88274256623,0.00207495907674566,0.0245762702930327,0.767267303233304,0.999627642880068,"protein_coding","fkh"
"FBgn0000662",6737.63338008761,-0.000987412076788922,0.0244186648709033,0.799400805178699,0.999627642880068,"protein_coding","fl(2)d"
"FBgn0000667",8230.10199272635,-0.0019976337550624,0.0246637258161626,0.479660348946352,0.999627642880068,"protein_coding","Actn"
"FBgn0000709",2725.89757722682,0.000385903925972919,0.0244287491746541,0.965023153941002,0.999627642880068,"protein_coding","fliI"
"FBgn0000711",2564.26868385122,-1.70635042402986e-05,0.0240103272807978,0.984969925917891,0.999627642880068,"protein_coding","flw"
"FBgn0000719",2368.20605044665,-0.00177189863093013,0.0245762656175884,0.591516734468371,0.999627642880068,"protein_coding","fog"
"FBgn0000721",13973.6872528731,-0.00188396042516535,0.0246215775971552,0.538697768611047,0.999627642880068,"protein_coding","for"
"FBgn0000723",2252.05847476496,0.00194505505679326,0.0243817033710462,0.670964019571209,0.999627642880068,"protein_coding","FER"
"FBgn0000808",160.028778933523,0.00161978834199605,0.0247639966315809,0.15179199550873,0.999627642880068,"protein_coding","gd"
"FBgn0000810",3228.40182573223,-0.0013728588782039,0.0245384008634012,0.677844801848831,0.999627642880068,"protein_coding","fs(1)K10"
"FBgn0000826",249.756053194067,0.0033355419136455,0.0250100058149841,0.0169051672138663,0.584838022793022,"protein_coding","png"
"FBgn0000927",723.193359203308,0.00147010664778614,0.0247657141054095,0.0485913053864963,0.881419520926298,"protein_coding","fs(1)Ya"
"FBgn0000928",55.50605478,0.00230258894737807,0.0247977154737269,0.207541396853217,0.999627642880068,"protein_coding","fs(1)Yb"
"FBgn0000964",110.977213787334,0.00146536235927054,0.0246864873742151,0.484409451296763,0.999627642880068,"protein_coding","tj"
"FBgn0000996",12974.1496110405,-0.00149752080903115,0.0246367329125713,0.56618993572825,0.999627642880068,"protein_coding","dup"
"FBgn0001075",9604.43161026375,-0.00708082654694114,0.0260002559908641,0.0376528426480673,0.835174483945302,"protein_coding","ft"
"FBgn0001077",545.346786202588,0.00263043647246045,0.0248803683724848,0.0636653192410572,0.929581176702059,"protein_coding","ftz"
"FBgn0001078",8315.14069060893,-0.00435337197799761,0.0250014991098516,0.232103217453964,0.999627642880068,"protein_coding","ftz-f1"
"FBgn0001079",2471.72508425724,-0.000735804643897346,0.0245487477887642,0.865778179953514,0.999627642880068,"protein_coding","fu"
"FBgn0001083",1469.76053568808,-0.000274872891953441,0.0245913261199741,0.906425588653136,0.999627642880068,"protein_coding","fw"
"FBgn0001084",535.389238114399,0.00331449421900731,0.0248482500112618,0.287385600997913,0.999627642880068,"protein_coding","fy"
"FBgn0001085",4121.45735534515,0.000216937767584398,0.0242641761565329,0.923267552489421,0.999627642880068,"protein_coding","fz"
"FBgn0001086",10743.7956726866,0.00111080757253672,0.0246156548172742,0.662548083221024,0.999627642880068,"protein_coding","fzy"
"FBgn0001087",3144.98576430844,0.00203011753964065,0.0245778893326671,0.551527354068802,0.999627642880068,"protein_coding","g"
"FBgn0001089",209.104550164766,-0.00358193686485842,0.0250194721944858,0.0810221858685288,0.963046570555938,"protein_coding","Gal"
"FBgn0001090",35107.4301260413,-0.00104528286853094,0.0245370175824703,0.737856637499146,0.999627642880068,"protein_coding","bnb"
"FBgn0001091",4201.76252616812,0.00020119649095345,0.0245754113197904,0.939812138651593,0.999627642880068,"protein_coding","Gapdh1"
"FBgn0001092",6258.28187190766,0.00361004620903329,0.0249574595298253,0.319792650656504,0.999627642880068,"protein_coding","Gapdh2"
"FBgn0001098",14871.1204271831,-0.00473317447689538,0.0249698662175122,0.280227032102668,0.999627642880068,"protein_coding","Gdh"
"FBgn0001099",529.073416317866,0.0024160910780521,0.0247567895532712,0.336085123701925,0.999627642880068,"protein_coding","gdl"
"FBgn0001104",13005.885405582,0.00149918221092893,0.0245396860195403,0.658999018355652,0.999627642880068,"protein_coding","Galphai"
