"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901990","regulation of mitotic cell cycle phase transition","57/3002","94/8880",8.13511949602215e-08,3.49810138328952e-06,2.806421606044e-06,"bru1/brm/CycA/twe/mor/mus101/mus304/Myb/smo/Cdk1/B52/Su(H)/tws/Dsor1/CycD/CycE/Mad/Wee1/l(2)dtl/Mtor/CycB3/Lis-1/mre11/aurB/Bub3/Cdc16/Rad17/Mad1/Hus1-like/Aven/Sap30/Spindly/Mnn1/BuGZ/CG15237/Rae1/Mfap1/mad2/Cdc6/PEK/Tctp/CG13599/CycG/p115/ago/Chro/tefu/Rif1/Prp38/Claspin/APC4/Zwilch/lmgA/grp/Xpd/CG43295/BubR1",57
"GO:0007224","smoothened signaling pathway","56/3002","92/8880",8.76556173422514e-08,3.71293495548223e-06,2.97877612429363e-06,"bam/bur/Pka-C1/cos/flw/fu/Gbeta13F/dco/Pp1-13C/Pp1alpha-96A/smo/Su(dx)/Su(var)2-10/mts/Rap1/tws/Su(fu)/lwr/Gug/eff/Uch-L5/CkIalpha/Ubc4/Cul1/HDAC1/Pp4-19C/Tnpo/Roc1a/par-6/wdb/botv/Ulp1/Smurf/disp/sotv/PPP4R2r/Usp7/Hrs/Nedd8/Herc4/UbcE2M/hyx/krz/dlp/gish/Nedd4/cno/Pka-R1/Pp2A-29B/Gprk1/pic/nej/aPKC/Uba3/smt3/ttv",56
"GO:0006354","DNA-templated transcription elongation","32/3002","44/8880",1.43661575429607e-07,5.97417391181129e-06,4.79290017849776e-06,"su(sable)/fs(1)h/RpII15/TfIIFalpha/TH1/TfIIFbeta/atms/Su(Tpl)/Atu/Cdk9/EloB/CycK/NELF-B/spt4/Spt6/Wdr82/Eaf/CG8569/thoc5/PCID2/Cdk12/Hpr1/hyx/Hexim/CG18600/EloA/Spt5/Usp10/CG40228/Larp7/Psf2/EloC",32
"GO:0006310","DNA recombination","62/3002","106/8880",1.45249471428816e-07,5.97417391181129e-06,4.79290017849776e-06,"mei-9/mago/DNApol-zeta/mus304/Blm/mus312/spn-B/spn-D/spn-E/Su(var)2-10/Xpc/piwi/spel1/tos/Mcm5/mre11/Mcm7/Pp4-19C/CG14803/Mcm6/Nipped-B/Hus1-like/RecQ5/Ercc1/c(2)M/mei-217/CG4078/Caf1-180/cerv/Pif1/Nse1/CG5181/RPA2/CG8679/tsu/mms4/CG9062/rad50/CG3448/dgrn/RnpS1/BigH1/trem/CG6985/p53/Sld5/mus81/Ku80/nenya/pch2/SMC5/His1:CG33861/mei-38/vtd/Xpd/Psf2/Nup160/Acn/koi/RPA3/Sem1/Top2",62
"GO:0048024","regulation of mRNA splicing, via spliceosome","55/3002","91/8880",1.60404872113905e-07,6.50327181513234e-06,5.21737952454703e-06,"bru1/crn/fl(2)d/Hrb98DE/eIF4A/snf/vir/Pep/B52/Hrb27C/U2af50/Rox8/Dbp45A/Rsf1/Hel25E/Psi/U2af38/dom/qkr58E-3/qkr58E-2/Srp54/SF1/l(1)G0007/Ythdc1/CG4119/x16/hfp/asf1/CG15747/CG6227/Tnpo-SR/Caper/Mettl14/Lsm11/Cpsf6/CG10418/Srrm1/CG14641/CG2926/obe/CG5728/Saf-B/CG17454/Spf45/pea/Larp7/Rbp1/Prp19/snRNP-U1-C/sqd/l(3)72Ab/Doa/Sf3a1/HnRNP-K/SF2",55
"GO:0140014","mitotic nuclear division","87/3002","163/8880",1.74011820797524e-07,6.95557109047005e-06,5.58024563951141e-06,"bru1/aub/aurA/CycA/CycB/Hmr/mr/Myb/ncd/pim/polo/spn-E/sub/thr/Pp1-87B/Klp61F/Klp67A/shtd/tws/CycE/Mtor/prod/glu/Lis-1/14-3-3epsilon/chb/DCTN2-p50/san/aurB/Bub3/Cdc16/dgt4/Rok/Mad1/Nipped-B/Su(var)2-HP2/Eb1/Kmn1/RecQ5/SMC2/ball/CHORD/Nek2/Aladin/Klp10A/CG8188/Fign/Spindly/Nuf2/borr/BuGZ/CG15237/dgt5/dgt3/Slik/Sse/mad2/nudE/Cep135/Mau2/CG13599/spas/Mink/dgt6/pont/Kat60/cana/ago/Chro/Haspin/Nnf1b/APC4/Zwilch/endos/tum/Spc25/lmgA/bora/pds5/gwl/vtd/Incenp/nej/Xpd/BubR1/sau/Top2",87
"GO:0010629","negative regulation of gene expression","163/3002","348/8880",1.96134826294321e-07,7.73098106976781e-06,6.2023337613248e-06,"bru1/ash2/aub/bam/bcd/cact/Cp190/cup/EcR/e(y)2/fs(1)K10/g/Hrb98DE/l(3)mbt/pho/mu2/pum/Ras85D/rb/Sce/spn-E/su(Hw)/Su(var)3-7/Su(var)205/me31B/Hrb27C/hop/piwi/orb/Rox8/hdc/brat/lwr/heph/Taf11/Tis11/Psi/Cul1/HDAC1/mael/pgc/smg/Stat92E/Rga/dom/JIL-1/lolal/Pp2C1/Cbp80/Cbp20/Parg/Mekk1/Bin1/ssx/SuUR/Bap60/SkpA/HDAC3/Su(var)2-HP2/ADD1/drosha/MRG15/Smyd4-4/Nup93-1/Ulp1/Nab2/Pink1/Upf2/HP1b/Usp7/CG5877/CG8915/CG7206/Rcd-1/Elba2/Rat1/Gas41/r2d2/YL-1/Sfmbt/loqs/Ars2/PAN2/Smyd4-1/Hen1/CG6701/krimp/Dcr-2/Panx/CG3520/Pym/DCP1/Upf3/ppk29/Dis3l2/Tudor-SN/PAN3/blanks/Srp9/BI-1/CG8336/CG11263/upSET/Helz/CG9705/Edc3/arx/CRIF/Suv3/CG2091/Hat1/Tailor/CG9636/Iru/Ibf2/CG10038/Paip2/Rrp6/HP1c/puf/Smg6/Ythdf/XNP/Brd8/pasha/CG17168/rept/armi/Atx2/HBS1/Chrac-14/tefu/Rpb7/CG31643/CG31759/gw/4E-T/CG32533/Not1/egg/kra/AGO3/wech/Su(var)3-3/scny/LSm7/zuc/CoRest/east/Ire1/AGO1/psq/Unr/sqd/Rpb4/BubR1/Caf1-55/gpp/Patr-1/squ/rump/Ge-1/Top2",163
"GO:0031329","regulation of cellular catabolic process","124/3002","252/8880",2.23693515507674e-07,8.69646845220244e-06,6.97691527098916e-06,"aub/Pka-C1/EcR/fzy/ifc/eIF4A/dco/Rab32/pum/put/Ras85D/rl/sesB/shi/sina/Sod1/spn-E/me31B/CycC/piwi/gig/pll/Dcp-1/poe/Tis11/Fkbp39/CkIalpha/Cul1/smg/Usp47/ari-1/Rga/EloB/Cpsf160/SkpA/Roc1a/Tsc1/Tak1/Dronc/Axn/Apc2/CSN5/CSN4/Tnks/CstF64/Nab2/CG3530/Pink1/CG1677/UbcE2H/CG5877/CG8974/CG3632/wcy/Atg101/CG15445/Atg4a/Ufd4/Pomp/Cul2/PAN2/Sting/PI31/muskelin/CG8155/Atg7/Rae1/sigmar/DCP1/CG3589/PAN3/Usp5/ntc/CG8209/Atg18a/BI-1/Cpsf6/CG5026/CG9705/Rnf146/Suv3/PEK/CG2091/Tailor/Kcmf1/Lkb1/ema/p53/Smg6/Ythdf/CG5111/Atg16/sip3/Gyf/wds/ago/mask/Lerp/Rpb7/CG31643/CG31759/gw/CG32039/Atg8a/Ube3a/Cisd2/Not1/Desat1/AGO3/Utx/scny/Atg1/hpo/Sik3/AGO1/Acn/Rpb4/ebi/Traf6/Doa/Patr-1/GlyS/rump/Ge-1",124
"GO:0140013","meiotic nuclear division","86/3002","162/8880",2.80050060676091e-07,1.0740298272956e-05,8.616618509849e-06,"Axs/cup/fzy/grau/Grip91/ifc/hyd/sti/twe/mei-9/mei-S332/mod(mdg4)/mud/mus301/mus304/Blm/mus312/ncd/polo/RanGAP/spir/spn-B/spn-D/sub/Cdk1/fwd/Klp67A/Xpc/yem/Arf79F/lwr/eff/dhd/Pp2B-14D/Arf51F/Cul1/Rab11/mael/Mcm5/Nup154/fws/SkpA/Nipped-B/Hus1-like/Grip75/ball/Ercc1/c(2)M/mei-217/Klp10A/HP6/Grip71/CG8679/mms4/PI31/Mos/Rae1/thoc5/Sse/Pex2/nudE/Syx13/cal1/trem/CG6985/p53/CycG/mus81/nenya/pch2/sunn/Synd/tef/sra/Spc25/gwl/mei-38/Incenp/scra/east/BubR1/Det/Topors/sau/solo/Top2",86
"GO:0033044","regulation of chromosome organization","44/3002","69/8880",3.22880937180694e-07,1.22178146629175e-05,9.80198550346443e-06,"mr/ncd/sub/Su(var)3-7/Su(var)205/shtd/wapl/hop/piwi/tws/Mtor/Cul1/Lis-1/pgc/Stat92E/aurB/Bub3/Bap60/SkpA/Cdc16/Mad1/Tnks/Ulp1/CG4078/Spindly/BuGZ/CG15237/Mos/Panx/Slik/mad2/cal1/cana/Chro/Haspin/APC4/Zwilch/egg/lmgA/pds5/Su(var)3-3/CoRest/Mi-2/BubR1",44
"GO:0007093","mitotic cell cycle checkpoint signaling","32/3002","45/8880",3.36220879287543e-07,1.2555195466027e-05,1.007265598198e-05,"mus101/mus304/Cdk1/B52/Dsor1/l(2)dtl/Mtor/lok/mre11/aurB/Bub3/Rad17/Mad1/Hus1-like/CG8173/Mnn1/CG5181/BuGZ/CG10336/CG15237/mms4/mad2/Cdc6/Tctp/mus81/Chro/tefu/Claspin/Zwilch/grp/CG43295/BubR1",32
"GO:1901991","negative regulation of mitotic cell cycle phase transition","35/3002","51/8880",3.78991002191103e-07,1.39685255093292e-05,1.12065281987609e-05,"brm/mor/mus101/mus304/smo/Cdk1/B52/Dsor1/Mad/Wee1/l(2)dtl/Mtor/mre11/aurB/Bub3/Rad17/Mad1/Hus1-like/Aven/Mnn1/BuGZ/CG15237/mad2/Cdc6/Tctp/CycG/Chro/tefu/Rif1/Claspin/Zwilch/grp/Xpd/CG43295/BubR1",35
"GO:0032446","protein modification by small protein conjugation","114/3002","230/8880",4.28599174809962e-07,1.5594416129624e-05,1.2510931378056e-05,"ben/car/dor/fu/fzy/stc/hyd/mr/rb/Sce/sina/Su(dx)/Su(var)2-10/RpL40/RpS27A/shtd/Taf1/CycE/lwr/eff/Ubc2/Ubc4/dod/Cul1/ari-1/Cbl/CG2924/Roc1a/Cdc16/mei-P26/Ubc10/CG4325/STUB1/Smurf/Uba2/Mkrn1/Aos1/CG14435/UbcE2H/CG10761/cerv/CG8974/Ubr1/wcy/CG8188/CG4238/Atxn7/Fbw5/Nse1/CG4502/Uba4/Ufd4/Nedd8/CG2617/Cul2/CG11777/CG7220/CG7747/nopo/Atg7/CG3356/Herc4/Mul1/Uev1A/CG8209/UbcE2M/Pex2/CG4911/CG4080/Cul6/SCCRO/CG13025/SCCRO4/CG14646/dgrn/Iru/ohgt/CG6325/KLHL18/m-cup/CG7694/CG5555/CG5111/Cul5/Trc8/CG2218/sip3/dbo/CG17059/Roc2/CG30496/nenya/Cnot4/CG31807/Vps11/CG32581/Atg8a/APC4/Ube3a/snama/mib2/Ubi-p5E/Bre1/lmgA/Nedd4/pic/Prp19/CG42797/Uba3/smt3/Traf6/Topors/Ubc7/elgi",114
"GO:0040029","epigenetic regulation of gene expression","70/3002","127/8880",5.63809089621772e-07,2.02543062828682e-05,1.62494211972271e-05,"ash2/aub/Cp190/e(y)2/pho/msl-3/mu2/Sce/spn-E/su(Hw)/Su(var)3-7/Su(var)205/vir/hop/piwi/ash1/msl-1/lwr/Mtor/mof/HDAC1/pgc/Stat92E/JIL-1/lolal/Pp2C1/Parg/Mekk1/Bin1/SuUR/Bap60/HDAC3/Su(var)2-HP2/ADD1/MRG15/CG8878/Nup93-1/Ulp1/HP1b/Usp7/Ada3/Elba2/r2d2/Sfmbt/loqs/Dcr-2/Panx/upSET/Hat1/Ibf2/CG10038/HP1c/XNP/rept/Spt5/Chrac-14/tefu/Nup153/egg/Su(var)3-3/scny/CoRest/AGO1/psq/Unr/BubR1/Caf1-55/gpp/dop/Top2",70
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","52/3002","87/8880",5.71986381895213e-07,2.02912168977327e-05,1.62790334742019e-05,"asp/aurA/dsh/dlg1/l(2)gl/mud/ncd/sub/Klp61F/Klp67A/PCNA/ctp/Mtor/Lis-1/Ran/chb/DCTN2-p50/aurB/dgt4/Rok/Eb1/ana2/ball/ric8a/CHORD/Aladin/Klp10A/Wdr62/BuGZ/dgt5/mars/dgt3/Slik/mad2/nudE/Lkb1/Mink/dgt6/pont/pins/Chro/Tap42/tum/DCTN6-p27/cno/bora/mei-38/aPKC/Patronin/Det/smt3/sau",52
"GO:0048599","oocyte development","76/3002","141/8880",6.20492673683553e-07,2.17402247890608e-05,1.74415289561732e-05,"aub/baz/BicD/Pka-C1/chic/cni/cup/ea/flw/fs(1)K10/grk/egh/dlg1/wek/l(2)gl/mago/ndl/Ras85D/spir/spn-E/spz/Sry-delta/stau/swa/Tm1/Hrb27C/enc/orb/heph/Syx1A/Lis-1/Rab11/csul/mael/fry/14-3-3epsilon/asun/chb/Nup154/DCTN2-p50/Vps25/Rok/gus/Grip75/CSN5/papi/tsu/muskelin/Mos/tej/ItgaPS4/krimp/TBCB/ItgaPS5/DCP1/Smn/jagn/CG7483/Lkb1/CG9925/armi/spn-F/Pka-R1/capt/lic/aPKC/cic/milt/psq/vret/scrib/sqd/jvl/qin/rump/Ge-1",76
"GO:0042274","ribosomal small subunit biogenesis","39/3002","60/8880",7.31438530710566e-07,2.51324580259891e-05,2.01630157302082e-05,"kz/RpS14a/RpS14a/l(3)07882/RpS21/CG3071/LTV1/Sas10/CG2260/CG7246/RpS28b/CG3008/CG11030/CG9107/mRpS7/RpS15/RpS16/CG3735/CG9004/CG16753/RIOK1/CG5645/CG7275/CG7728/CG5589/CG9300/Tsr1/CG8461/RpS5b/Surf6/RpS19b/RpS27/RpS8/RpS7/CG32409/CG32706/l(2)k09022/mbm/l(2)34Fd",39
"GO:0006412","translation","194/3002","433/8880",7.35022556785445e-07,2.51324580259891e-05,2.01630157302082e-05,"bru1/aub/bam/bcd/cup/eEF2/fs(1)K10/Hrb98DE/eIF4A/mRpL4/RpL36/RpLP1/RpL32/mus301/pum/RpLP2/RpL4/spn-B/spn-E/stau/RpL40/RpS27A/RpS14a/RpS14a/me31B/Hrb27C/piwi/orb/RpS17/RpL23/brat/RpS9/RpS18/heph/RpL13/Tis11/RpL7A/RpL22/RpS21/peng/RpL9/eIF3i/smg/RpL29/RpS3A/Rga/RpL14/RpS20/Gcn2/eIF4B/mRpL16/Dph5/RpL10/eIF3e/tyf/TyrRS/ThrRS/MetRS-m/LysRS/IleRS/HisRS/RpS10a/Dgp-1/mRpL50/RpL15/eEF1beta/Mkrn1/eEF1gamma/eIF3g1/CG10802/RpL35/MCTS1/Pink1/RpL17/CG1789/RpS28b/CG1578/RpL37a/mRpS30/eIF5/DENR/Rcd-1/mRpL51/CG13126/eEF1delta/mRpS7/RpL7-like/CG10602/mRpS18B/eIF3f2/mEFTu2/Gle1/PAN2/mRpL42/RpS15Ab/RpS11/mIF3/eIF3m/RpS23/krimp/RpS15/AsnRS-m/CG8963/eIF3c/CG5726/eIF3k/RpS16/RpL37b/RpL22-like/DCP1/Upf3/RpL12/mRpS17/CG3594/PAN3/mRpS6/Srp9/GAPsec/mRRF1/Dph1/RpL10Ab/eIF3l/GluRS-m/eRF1/mRpL15/CG7414/Suv3/eIF3a/eIF3f1/CG2091/mRpS9/mRpL1/RpL24-like/Paip2/RpS5b/mRpS10/Sra-1/EndoU/mRpS33/CG5220/mRpL55/RpS30/CG7009/CG17141/RpS19b/GatB/CG5515/Ythdf/PQBP1/RpS27/RpL27/RpL34a/mRpS22/RpS8/RpS7/RpL6/sip3/CG12848/mRpL33/Atx2/HBS1/Rpb7/CG31156/mRpS18A/AspRS-m/CG31759/CG31957/gw/4E-T/RpL41/Not1/RpS25/Sbp2/kra/AGO3/wech/mRpS23/GatA/mtTFB1/RpS6/RpL37A/AGO1/Unr/sqd/Rpb4/mRpL45/spoon/eIF4E3/Patr-1/Ge-1/RpS10b/RpL27A/eEF5/RpS12",194
"GO:0051304","chromosome separation","37/3002","56/8880",7.68550644819123e-07,2.59660324999604e-05,2.0831767477992e-05,"mei-9/mr/mus312/pim/sub/thr/shtd/tws/Mtor/glu/Lis-1/Mcm5/aurB/Bub3/Cdc16/Mad1/MRG15/Ercc1/c(2)M/Spindly/BuGZ/CG8679/CG15237/mms4/Mos/Slik/Sse/mad2/cana/mus81/Chro/APC4/Zwilch/tef/lmgA/BubR1/Top2",37
"GO:0007051","spindle organization","67/3002","121/8880",7.83978508722304e-07,2.61756589147518e-05,2.09999444503572e-05,"asp/aurA/Axs/Grip91/ifc/mud/Myb/ncd/polo/sub/Pp1-87B/mts/fwd/Klp61F/Klp67A/PCNA/dia/Wee1/Mtor/Lis-1/Ran/chb/Nup154/DCTN2-p50/aurB/fws/dgt4/Rok/Grip75/Grip163/Eb1/wdb/Tnks/ball/CHORD/Aladin/Klp10A/Wdr62/CG2955/BuGZ/Grip71/dgt5/mars/dgt3/Slik/mad2/nudE/mop/Lkb1/dgt6/pont/Chro/Tap42/Synd/tum/DCTN6-p27/Spc25/bora/Pp2A-29B/mei-38/Incenp/grp/Patronin/Det/smt3/ghi/sau",67
"GO:0031047","gene silencing by RNA","47/3002","77/8880",8.45954560428491e-07,2.79165004941402e-05,2.23965693293369e-05,"aub/g/rb/spn-E/me31B/piwi/Rox8/hdc/Taf11/Tis11/mael/Cbp80/Cbp20/ADD1/drosha/CG5877/Gas41/r2d2/loqs/Ars2/Hen1/CG6701/Dcr-2/Panx/DCP1/ppk29/Tudor-SN/blanks/CG8336/CG11263/Helz/arx/CRIF/Tailor/Iru/CG10038/pasha/CG17168/armi/Atx2/gw/egg/AGO3/zuc/AGO1/squ/Ge-1",47
"GO:0000380","alternative mRNA splicing, via spliceosome","51/3002","86/8880",1.02815690792192e-06,3.35391874101425e-05,2.69074820548712e-05,"bru1/crn/fl(2)d/Hrb98DE/eIF4A/snf/vir/B52/U2af50/Rox8/Dbp45A/Rsf1/Hel25E/Psi/U2af38/dom/qkr58E-3/qkr58E-2/Srp54/l(1)G0007/Ythdc1/CG4119/x16/hfp/CG15747/CG6227/Caper/Mettl14/Lsm11/Srrm234/Cpsf6/CG10418/Srrm1/CG14641/CG2926/obe/CG5728/Saf-B/PQBP1/CG17454/Spf45/pea/Rbp1/Prp19/snRNP-U1-C/sqd/l(3)72Ab/Doa/Sf3a1/HnRNP-K/SF2",51
"GO:0043543","protein acylation","59/3002","104/8880",1.20731371748686e-06,3.88735992056634e-05,3.11871203152145e-05,"brm/chif/E(Pc)/e(y)1/msl-3/por/msl-1/Taf1/Gug/Taf12/mof/HDAC1/dom/Gcn5/Parg/san/rasp/Tip60/Taf10b/MRG15/Dnz1/Taf10/Spt7/Ada3/Naa20A/GABPI/lid/Gas41/YL-1/Ing5/CG9246/Br140/MrgBP/CG8314/DMAP1/enok/Eaf6/Naa60/Spt20/upSET/CG13029/Hat1/Ada2b/Spt3/CG5196/CG5880/Brd8/Naa40/wds/rept/pont/Chrac-14/Sgf29/Ada1-2/Hip14/app/CoRest/nej/Caf1-55",59
"GO:0016573","histone acetylation","49/3002","82/8880",1.21908045430023e-06,3.88735992056634e-05,3.11871203152145e-05,"brm/chif/E(Pc)/e(y)1/msl-3/msl-1/Taf1/Gug/Taf12/mof/HDAC1/dom/Gcn5/Parg/san/Tip60/Taf10b/MRG15/Taf10/Spt7/Ada3/Naa20A/lid/Gas41/YL-1/Ing5/CG9246/Br140/MrgBP/DMAP1/enok/Eaf6/Naa60/Spt20/upSET/Hat1/Ada2b/Spt3/Brd8/Naa40/wds/rept/pont/Chrac-14/Sgf29/Ada1-2/CoRest/nej/Caf1-55",49
"GO:0009798","axis specification","98/3002","195/8880",1.24299047558902e-06,3.91956329969072e-05,3.14454783473574e-05,"aub/baz/bcd/BicD/cact/cad/Pka-C1/chic/cni/csw/cup/ea/flw/gd/fs(1)K10/grk/hb/dlg1/wek/l(2)gl/pho/mago/mus301/ndl/pum/Ras85D/rl/sax/Sce/snk/spir/spn-B/spn-D/spn-E/spz/Sry-delta/stau/swa/Tm1/tor/RasGAP1/fs(1)h/Hrb27C/enc/orb/fs(1)M3/faf/Parp/Dsor1/pll/heph/Dp/Syx1A/ksr/Lis-1/Rab11/csul/mael/Cbl/14-3-3epsilon/lig/asun/DCTN2-p50/Vps25/Rok/gus/Grip75/CSN5/Mkrn1/Rab35/cactin/papi/tsu/Myd88/tej/krimp/TBCB/DCP1/CG7483/CG9925/armi/spn-F/Pka-R1/capt/lic/aPKC/Tl/cic/milt/psq/vret/scrib/sqd/jvl/qin/spoon/rump/Ge-1",98
"GO:0018205","peptidyl-lysine modification","82/3002","157/8880",1.27257805294565e-06,3.96876540028544e-05,3.18402120129721e-05,"ash2/brm/chif/E(Pc)/e(y)1/msl-3/Su(var)205/Su(var)2-10/ash1/msl-1/Taf1/lwr/atms/Gug/Taf12/mof/BEAF-32/HDAC1/dom/Gcn5/Parg/trr/san/Tip60/Taf10b/MRG15/CG3909/Ulp1/Taf10/Uba2/Aos1/Set2/cerv/Spt7/Ada3/Naa20A/lid/Gas41/Mnn1/Wdr82/Dpy-30L1/YL-1/Ing5/CG9246/Br140/MrgBP/DMAP1/Rtf1/CG9899/enok/Eaf6/Naa60/Spt20/upSET/Rbbp5/Hat1/Ada2b/CG4565/Spt3/CG5466/PSR/Brd8/Naa40/Set1/wds/rept/pont/krz/G9a/Chrac-14/Sgf29/nenya/Ada1-2/CG33230/egg/Utx/CoRest/nej/Caf1-55/gpp/smt3/CG44243",82
"GO:0050684","regulation of mRNA processing","57/3002","100/8880",1.48139434199708e-06,4.56977950281273e-05,3.66619675256257e-05,"bru1/crn/fl(2)d/Hrb98DE/eIF4A/snf/vir/Pep/B52/Hrb27C/U2af50/Rox8/Dbp45A/Rsf1/Hel25E/Psi/U2af38/dom/qkr58E-3/qkr58E-2/Srp54/SF1/l(1)G0007/Ythdc1/Nab2/CG4119/x16/hfp/asf1/CG15747/CG6227/Tnpo-SR/Caper/Mettl14/Lsm11/Cpsf6/ZC3H3/CG10418/Srrm1/CG14641/CG2926/obe/CG5728/Saf-B/CG17454/Spf45/pea/Larp7/Rbp1/Prp19/snRNP-U1-C/sqd/l(3)72Ab/Doa/Sf3a1/HnRNP-K/SF2",57
"GO:0015931","nucleobase-containing compound transport","61/3002","109/8880",1.50015288625827e-06,4.57788590451716e-05,3.67270027501599e-05,"Arl1/BicD/Sap-r/e(y)2/egh/lt/ncd/sbr/sesB/U2af50/Nup214/Ref1/Mtor/Hel25E/Nup154/DCTN2-p50/Cbp80/Dbp80/mbo/Nup93-1/Nxt1/CG9915/CG18259/CG6961/tho2/CG8671/Gle1/Phax/Arc1/Nup62/Dcr-2/Rae1/thoc5/thoc7/ZC3H3/PCID2/thoc6/nxf2/Papst2/Tom20/Hpr1/CG8149/CG14712/Nup93-2/CG4572/Nup133/Nup98-96/Nup358/Nup153/meigo/Snup/Bet3/Mat89Ba/RASSF8/Nup160/Vha16-1/Nxf3/sqd/Rpb4/Sem1/SF2",61
"GO:0016567","protein ubiquitination","101/3002","203/8880",1.55405626269735e-06,4.69192731227136e-05,3.76419226899705e-05,"ben/car/dor/fu/fzy/stc/hyd/mr/rb/Sce/sina/Su(dx)/RpL40/RpS27A/shtd/Taf1/CycE/eff/Ubc2/Ubc4/dod/Cul1/ari-1/Cbl/CG2924/Roc1a/Cdc16/mei-P26/Ubc10/CG4325/STUB1/Smurf/Mkrn1/CG14435/UbcE2H/CG10761/CG8974/Ubr1/wcy/CG8188/CG4238/Atxn7/Fbw5/Nse1/CG4502/Ufd4/CG2617/Cul2/CG11777/CG7220/CG7747/nopo/CG3356/Herc4/Mul1/Uev1A/CG8209/Pex2/CG4911/CG4080/Cul6/SCCRO/CG13025/SCCRO4/CG14646/dgrn/Iru/ohgt/CG6325/KLHL18/m-cup/CG7694/CG5555/CG5111/Cul5/Trc8/CG2218/sip3/dbo/Roc2/CG30496/Cnot4/CG31807/Vps11/CG32581/Atg8a/APC4/Ube3a/snama/mib2/Ubi-p5E/Bre1/lmgA/Nedd4/pic/Prp19/CG42797/Traf6/Topors/Ubc7/elgi",101
"GO:0009894","regulation of catabolic process","132/3002","280/8880",1.87232488781594e-06,5.59332424381226e-05,4.48735593611732e-05,"aub/Pka-C1/EcR/fzy/ifc/eIF4A/dco/Rab32/pum/put/Ras85D/rl/sesB/shi/sina/Sod1/spn-E/me31B/CycC/piwi/gig/pll/Dcp-1/poe/Tis11/Fkbp39/CkIalpha/Cul1/smg/Usp47/ari-1/Rga/EloB/Cpsf160/SkpA/Roc1a/gus/Tsc1/Tak1/Dronc/Axn/Apc2/CSN5/CSN4/Tnks/CstF64/Nab2/CG3530/Pink1/CG1677/UbcE2H/Lsd-2/CG5877/CG8974/CG3632/wcy/Atg101/CG15445/Atg4a/Fbw5/Ufd4/Pomp/Cul2/PAN2/Sting/PI31/muskelin/CG8155/CG8405/Atg7/Rae1/sigmar/DCP1/CG3589/PAN3/Usp5/ntc/CG8209/Atg18a/BI-1/Cpsf6/CG5026/CG9705/Lon/Rnf146/Suv3/PEK/CG2091/Tailor/Kcmf1/Lkb1/ema/Bdbt/p53/Smg6/Ythdf/CG5111/Atg16/sip3/Gyf/wds/ago/mask/Lerp/Rpb7/CG31643/CG31759/gw/CG32039/Atg8a/Ube3a/Cisd2/Not1/Desat1/AGO3/Nedd4/Utx/scny/Atg1/pic/hpo/Sik3/AGO1/Acn/Rpb4/ebi/Traf6/Doa/Patr-1/GlyS/rump/Ge-1",132
"GO:0006475","internal protein amino acid acetylation","49/3002","83/8880",2.00607730559445e-06,5.7507549427041e-05,4.61365785433366e-05,"brm/chif/E(Pc)/e(y)1/msl-3/msl-1/Taf1/Gug/Taf12/mof/HDAC1/dom/Gcn5/Parg/san/Tip60/Taf10b/MRG15/Taf10/Spt7/Ada3/Naa20A/lid/Gas41/YL-1/Ing5/CG9246/Br140/MrgBP/DMAP1/enok/Eaf6/Naa60/Spt20/upSET/Hat1/Ada2b/Spt3/Brd8/Naa40/wds/rept/pont/Chrac-14/Sgf29/Ada1-2/CoRest/nej/Caf1-55",49
"GO:0018393","internal peptidyl-lysine acetylation","49/3002","83/8880",2.00607730559445e-06,5.7507549427041e-05,4.61365785433366e-05,"brm/chif/E(Pc)/e(y)1/msl-3/msl-1/Taf1/Gug/Taf12/mof/HDAC1/dom/Gcn5/Parg/san/Tip60/Taf10b/MRG15/Taf10/Spt7/Ada3/Naa20A/lid/Gas41/YL-1/Ing5/CG9246/Br140/MrgBP/DMAP1/enok/Eaf6/Naa60/Spt20/upSET/Hat1/Ada2b/Spt3/Brd8/Naa40/wds/rept/pont/Chrac-14/Sgf29/Ada1-2/CoRest/nej/Caf1-55",49
"GO:0018394","peptidyl-lysine acetylation","49/3002","83/8880",2.00607730559445e-06,5.7507549427041e-05,4.61365785433366e-05,"brm/chif/E(Pc)/e(y)1/msl-3/msl-1/Taf1/Gug/Taf12/mof/HDAC1/dom/Gcn5/Parg/san/Tip60/Taf10b/MRG15/Taf10/Spt7/Ada3/Naa20A/lid/Gas41/YL-1/Ing5/CG9246/Br140/MrgBP/DMAP1/enok/Eaf6/Naa60/Spt20/upSET/Hat1/Ada2b/Spt3/Brd8/Naa40/wds/rept/pont/Chrac-14/Sgf29/Ada1-2/CoRest/nej/Caf1-55",49
